id,center_pos,start_pos,end_pos,class_id,weight
154,191333,191325,191342,4,5.0605
155,191373,191365,191382,4,3.3316
156,192855,192847,192864,-1,3.6253
157,193122,193114,193131,-1,3.0141
158,193685,193677,193694,0,3.1637
159,193756,193748,193765,0,3.2328
160,193965,193957,193974,0,3.0555
161,194026,194018,194035,0,3.2857
162,195546,195538,195555,-1,3.9469
163,195822,195814,195831,-1,3.4413
164,197338,197330,197347,-1,3.2565
165,197415,197407,197424,-1,3.2487
166,198240,198232,198249,-1,3.3757
167,198348,198340,198357,-1,3.1415
168,198988,198980,198997,-5,4.3036
169,199323,199315,199332,0,3.2549
170,199449,199441,199458,0,3.0004
171,199590,199582,199599,0,3.5376
172,199626,199618,199635,0,3.1463
173,199964,199956,199973,-5,3.3429
174,201205,201197,201214,3,4.4647
175,201299,201291,201308,3,3.0472
176,201648,201640,201657,3,3.7852
177,201920,201912,201929,3,3.3354
178,203817,203809,203826,-1,3.0778
179,204927,204919,204936,-1,3.3382
180,205930,205922,205939,-1,3.2168
181,205954,205946,205963,-1,4.4179
182,206483,206475,206492,-1,3.9957
183,207322,207314,207331,-1,3.6696
184,207536,207528,207545,-1,3.2716
185,209259,209251,209268,-1,3.4248
186,212527,212519,212536,-5,3.1979
187,213020,213012,213029,9,3.2076
188,213221,213213,213230,9,3.4802
189,213313,213305,213322,9,3.0009
190,213641,213633,213650,-5,3.3206
191,215261,215253,215270,0,3.4789
192,215292,215284,215301,0,3.7747
193,215482,215474,215491,0,3.699
194,215737,215729,215746,-5,3.0434
195,216296,216288,216305,-1,4.0283
196,217100,217092,217109,-1,3.1624
197,217706,217698,217715,-1,3.0996
198,217754,217746,217763,-1,3.3019
199,218311,218303,218320,9,3.0269
200,218354,218346,218363,9,3.5952
201,218636,218628,218645,9,3.9706
202,218791,218783,218800,9,3.4572
203,219391,219383,219400,-1,3.0395
204,220234,220226,220243,-1,3.0017
205,220546,220538,220555,-1,3.567
206,221148,221140,221157,4,3.2161
207,221193,221185,221202,4,6.3665
208,221287,221279,221296,-5,4.3778
209,221814,221806,221823,-1,3.7959
210,223303,223295,223312,8,3.0458
211,223376,223368,223385,8,3.1349
212,223401,223393,223410,8,3.3605
213,223862,223854,223871,-5,3.0953
214,224595,224587,224604,-1,3.0052
215,225280,225272,225289,-1,3.0915
216,228494,228486,228503,-1,3.2774
217,229912,229904,229921,-1,3.7496
218,230983,230975,230992,-1,3.7545
219,232059,232051,232068,-1,3.1397
220,232160,232152,232169,-1,3.27
221,233236,233228,233245,-1,3.3439
222,234526,234518,234535,-1,3.0061
223,235761,235753,235770,-1,3.1586
224,237555,237547,237564,-1,3.3969
225,240852,240844,240861,4,3.0128
226,240901,240893,240910,4,3.1331
227,240932,240924,240941,4,3.1331
228,241189,241181,241198,-5,3.8182
229,242008,242000,242017,0,3.5072
230,242128,242120,242137,0,3.0706
231,242235,242227,242244,0,3.2284
232,242535,242527,242544,5,3.202
233,242716,242708,242725,5,3.1445
234,243387,243379,243396,-1,3.8962
235,243482,243474,243491,-1,3.7852
236,244235,244227,244244,3,3.1319
237,244710,244702,244719,3,3.2749
238,244732,244724,244741,3,3.8268
239,245395,245387,245404,-1,3.0482
240,246288,246280,246297,-1,3.1959
241,246364,246356,246373,-1,3.1752
242,247509,247501,247518,-1,3.1555
243,248234,248226,248243,-1,3.2262
244,249703,249695,249712,4,3.3686
245,249738,249730,249747,4,3.1002
246,249792,249784,249801,4,3.8297
247,250119,250111,250128,-5,3.1972
248,250944,250936,250953,-1,3.3401
249,252041,252033,252050,-1,3.3072
250,252318,252310,252327,-1,3.4949
251,252961,252953,252970,-1,3.3872
252,256765,256757,256774,-1,3.0264
253,258727,258719,258736,-1,3.6536
254,259180,259172,259189,-1,3.1549
255,260551,260543,260560,-1,3.1938
256,262140,262132,262149,-1,3.0691
257,263150,263142,263159,-1,3.0044
258,265596,265588,265605,-1,3.8928
259,266020,266012,266029,-1,3.0555
260,266557,266549,266566,-1,3.3958
261,266986,266978,266995,-1,3.109
262,268391,268383,268400,-1,3.1838
263,269702,269694,269711,-5,3.5186
264,269796,269788,269805,4,3.0521
265,269858,269850,269867,4,3.0851
266,269877,269869,269886,4,3.7825
267,270713,270705,270722,1,3.1451
268,271217,271209,271226,1,3.007
269,271431,271423,271440,1,3.0768
270,272143,272135,272152,-1,3.9547
271,273987,273979,273996,-1,3.6459
272,274042,274034,274051,-1,3.4034
273,275402,275394,275411,-1,3.1811
274,276534,276526,276543,-1,3.0191
275,277159,277151,277168,7,3.2147
276,277652,277644,277661,7,3.0424
277,277723,277715,277732,7,4.5421
278,278954,278946,278963,-1,3.3958
279,281044,281036,281053,-1,3.2464
280,282992,282984,283001,-1,3.618
281,285413,285405,285422,6,3.7144
282,285831,285823,285840,6,3.0857
283,286208,286200,286217,6,3.0731
284,288531,288523,288540,-1,4.1643
285,289357,289349,289366,-1,3.0132
286,290882,290874,290891,-1,3.0315
287,292588,292580,292597,-1,3.7305
288,293274,293266,293283,-1,3.2596
289,293405,293397,293414,-1,4.2403
290,294235,294227,294244,-1,3.0241
291,295553,295545,295562,-1,3.27
292,297970,297962,297979,-1,3.3188
293,299105,299097,299114,-1,3.8416
294,302217,302209,302226,-1,3.2976
295,304553,304545,304562,-1,3.1101
296,304762,304754,304771,-1,3.7328
297,306432,306424,306441,-1,3.4935
298,308366,308358,308375,-1,4.58
299,309125,309117,309134,-1,3.2573
300,309977,309969,309986,3,3.1433
301,310314,310306,310323,3,3.9872
302,310475,310467,310484,3,3.1163
303,310923,310915,310932,-5,3.0419
304,311867,311859,311876,9,4.4449
305,311995,311987,312004,9,3.0825
306,312141,312133,312150,9,3.5376
307,313673,313665,313682,-1,3.6517
308,313847,313839,313856,-1,3.1858
309,314533,314525,314542,-1,3.3665
310,315166,315158,315175,-1,3.02
311,316310,316302,316319,-1,3.3655
312,317072,317064,317081,-1,4.9547
313,318849,318841,318858,7,3.2269
314,319162,319154,319171,7,3.2314
315,319371,319363,319380,7,3.1349
316,320315,320307,320324,-1,3.1007
317,320393,320385,320402,-1,3.2958
318,321541,321533,321550,-1,3.0899
319,321624,321616,321633,-1,3.1085
320,324156,324148,324165,9,3.6968
321,324347,324339,324356,9,3.0292
322,324440,324432,324449,9,3.5452
323,324879,324871,324888,-5,3.1694
324,326186,326178,326195,-1,3.1238
325,327267,327259,327276,9,3.4012
326,327360,327352,327369,9,3.2636
327,327531,327523,327540,9,3.2132
328,327869,327861,327878,-5,3.1986
329,329190,329182,329199,-5,3.0424
330,329509,329501,329518,0,3.2366
331,329694,329686,329703,0,3.4123
332,329718,329710,329727,0,3.6216
333,331316,331308,331325,-1,3.0264
334,331665,331657,331674,-1,3.289
335,332553,332545,332562,-1,3.04
336,334019,334011,334028,-1,3.1669
337,334128,334120,334137,-1,3.1198
338,334995,334987,335004,-1,3.6946
339,335225,335217,335234,-1,3.4157
340,336310,336302,336319,-1,3.289
341,336608,336600,336617,-1,3.104
342,337238,337230,337247,-5,3.4401
343,337742,337734,337751,5,3.2865
344,337776,337768,337785,5,3.0419
345,338077,338069,338086,5,3.7258
346,338314,338306,338323,5,3.1331
347,339547,339539,339556,0,3.3344
348,339602,339594,339611,0,3.0395
349,339721,339713,339730,0,3.295
350,341002,340994,341011,1,3.4078
351,341190,341182,341199,1,3.4868
352,341685,341677,341694,1,3.4001
353,343059,343051,343068,-1,3.1494
354,345443,345435,345452,8,3.8268
355,345497,345489,345506,8,4.1938
356,346225,346217,346234,-1,3.0424
357,347037,347029,347046,-1,3.0953
358,347328,347320,347337,-1,3.4976
359,348209,348201,348218,-1,3.3354
360,348738,348730,348747,-1,3.1669
361,350086,350078,350095,-1,3.5884
362,351013,351005,351022,0,3.3188
363,351136,351128,351145,0,3.02
364,351198,351190,351207,0,3.5452
365,351324,351316,351333,0,3.056
366,352044,352036,352053,-1,3.0635
367,352709,352701,352718,-5,3.5045
368,353059,353051,353068,5,4.4034
369,353318,353310,353327,5,3.466
370,353427,353419,353436,5,4.0706
371,355348,355340,355357,5,3.5157
372,355521,355513,355530,5,4.0915
373,355623,355615,355632,5,3.8827
374,355842,355834,355851,5,3.1169
375,358389,358381,358398,-5,3.0061
376,358759,358751,358768,4,3.5186
377,358791,358783,358800,4,4.9706
378,358894,358886,358903,-5,3.0958
379,359833,359825,359842,-1,3.2464
380,360745,360737,360754,-1,3.52
381,361371,361363,361380,9,3.6108
382,361493,361485,361502,9,3.1549
383,361938,361930,361947,7,3.7328
384,362268,362260,362277,7,3.2708
385,362489,362481,362498,7,3.8327
386,363271,363263,363280,3,3.0283
387,363510,363502,363519,3,3.2299
388,363810,363802,363819,9,3.0022
389,363857,363849,363866,9,3.1612
390,364010,364002,364019,9,3.0419
391,364178,364170,364187,9,3.1469
392,365134,365126,365143,5,5.0685
393,365328,365320,365337,5,3.3625
394,366191,366183,366200,-1,3.1568
395,367692,367684,367701,-1,3.1746
396,367870,367862,367879,-1,3.1457
397,368611,368603,368620,-1,3.2716
398,369626,369618,369635,-1,3.1713
399,369796,369788,369805,-1,3.2815
400,371153,371145,371162,-1,3.1487
401,371803,371795,371812,7,4.3706
402,372088,372080,372097,7,3.5544
403,372427,372419,372436,7,3.2676
404,373138,373130,373147,-1,3.1267
405,373743,373735,373752,-1,3.6819
406,374605,374597,374614,-1,3.2457
407,374800,374792,374809,-1,3.5607
408,375601,375593,375610,-1,3.3706
409,376749,376741,376758,-1,3.2062
410,376779,376771,376788,-1,3.2757
411,377454,377446,377463,-1,3.7932
412,377881,377873,377890,-1,3.1555
413,379749,379741,379758,-1,3.5331
414,380760,380752,380769,-1,3.0357
415,381546,381538,381555,-1,3.0283
416,382193,382185,382202,-1,3.9626
417,382319,382311,382328,-1,3.0292
418,383343,383335,383352,-1,3.0996
419,384172,384164,384181,4,3.4283
420,384200,384192,384209,4,3.1746
421,384264,384256,384273,4,5.1487
422,384518,384510,384527,-5,3.4283
423,385406,385398,385415,1,3.082
424,385545,385537,385554,1,3.0788
425,385970,385962,385979,1,3.3098
426,386381,386373,386390,1,3.2411
427,387700,387692,387709,-1,3.4449
428,388969,388961,388978,3,3.1457
429,389277,389269,389286,3,3.0501
430,389468,389460,389477,3,3.4828
431,390533,390525,390542,-1,5.0731
432,391489,391481,391498,1,4.153
433,391810,391802,391819,1,3.2857
434,392178,392170,392187,0,3.7399
435,392344,392336,392353,0,3.0186
436,392370,392362,392379,0,3.0675
437,393187,393179,393196,-1,3.059
438,394846,394838,394855,-1,3.2541
439,395553,395545,395562,0,3.0205
440,395709,395701,395718,0,3.0794
441,395787,395779,395796,0,3.0491
442,395937,395929,395946,0,3.1694
443,395972,395964,395981,0,3.7055
444,396499,396491,396508,-1,3.109
445,397317,397309,397326,-1,3.1518
446,399988,399980,399997,3,3.1599
447,400113,400105,400122,3,3.3028
448,400481,400473,400490,3,3.1349
449,401501,401493,401510,-1,3.0123
450,402014,402006,402023,-1,4.0438
451,402625,402617,402634,-1,3.9431
452,402660,402652,402669,-1,3.3706
453,403502,403494,403511,-1,3.8013
454,404590,404582,404599,-5,3.4698
455,404976,404968,404985,8,3.8539
456,405054,405046,405063,8,5.1079
457,405546,405538,405555,9,3.0535
458,405686,405678,405695,9,3.0052
459,406299,406291,406308,-1,3.0496
460,406545,406537,406554,-1,3.0814
461,408449,408441,408458,-1,3.4045
462,409115,409107,409124,8,4.3883
463,409241,409233,409250,8,3.3372
464,409277,409269,409286,8,3.0969
465,409412,409404,409421,-5,4.2366
466,410028,410020,410037,-1,3.2472
467,410051,410043,410060,-1,3.6556
468,410569,410561,410578,5,4.2716
469,410685,410677,410694,5,3.585
470,410942,410934,410951,5,3.4145
471,411673,411665,411682,-5,3.3045
472,412004,411996,412013,9,3.7471
473,412123,412115,412132,9,3.2612
474,412258,412250,412267,9,3.0273
475,412470,412462,412479,-5,3.0209
476,412661,412653,412670,0,3.067
477,412747,412739,412756,0,3.1675
478,412832,412824,412841,0,3.6861
479,413509,413501,413518,9,3.3726
480,413575,413567,413584,9,3.1884
481,413784,413776,413793,9,3.5287
482,413975,413967,413984,9,3.7645
483,414581,414573,414590,-1,3.2857
484,416698,416690,416707,-1,3.0711
485,417219,417211,417228,-5,3.2612
486,417413,417405,417422,0,3.0526
487,417479,417471,417488,0,4.4449
488,417634,417626,417643,0,3.1457
489,418152,418144,418161,-1,3.0496
490,419939,419931,419948,-1,3.0491
491,421998,421990,422007,-5,3.4413
492,422468,422460,422477,9,3.1772
493,422590,422582,422599,9,3.3098
494,422955,422947,422964,5,4.3862
495,423128,423120,423137,5,3.4622
496,423297,423289,423306,5,3.0645
497,423828,423820,423837,-1,3.0846
498,424604,424596,424613,-1,3.4559
499,424781,424773,424790,-1,3.3372
500,425380,425372,425389,-1,3.7282
501,427364,427356,427373,6,3.5214
502,427740,427732,427749,6,3.0381
503,428112,428104,428121,6,3.2111
504,430513,430505,430522,-1,3.5258
505,431095,431087,431104,-1,4.3936
506,432174,432166,432183,-1,3.1209
507,432538,432530,432547,-1,3.762
508,433081,433073,433090,-1,3.1146
509,436151,436143,436160,-1,3.399
510,437238,437230,437247,-1,3.202
511,438403,438395,438412,-1,3.8447
512,438922,438914,438931,-5,3.3915
513,439300,439292,439309,9,3.1811
514,439387,439379,439396,9,3.7423
515,439589,439581,439598,9,3.0287
516,440024,440016,440033,9,3.0074
517,440264,440256,440273,9,3.0079
518,440319,440311,440328,9,3.1688
519,441806,441798,441815,9,3.1391
520,442012,442004,442021,9,3.3768
521,442078,442070,442087,9,3.0947
522,442793,442785,442802,3,3.4283
523,442887,442879,442896,3,3.058
524,443326,443318,443335,3,3.2299
525,443523,443515,443532,3,3.2027
526,444354,444346,444363,-1,3.8996
527,444619,444611,444628,-1,3.6676
528,445679,445671,445688,3,3.1494
529,445835,445827,445844,3,3.2692
530,446123,446115,446132,3,3.5287
531,447128,447120,447137,9,3.0477
532,447206,447198,447215,9,3.0867
533,447377,447369,447386,9,3.0846
534,447508,447500,447517,9,3.2168
535,449318,449310,449327,-1,3.5482
536,450769,450761,450778,-1,3.4634
537,450797,450789,450806,-1,3.0419
538,452109,452101,452118,-1,3.0915
539,453474,453466,453483,-1,3.1433
540,453667,453659,453676,-1,3.4045
541,454347,454339,454356,-1,4.3883
542,455265,455257,455274,-1,3.1656
543,455807,455799,455816,5,4.2716
544,455919,455911,455928,5,3.585
545,456184,456176,456193,5,3.9281
546,456966,456958,456975,-1,3.0857
547,457371,457363,457380,-1,3.2612
548,457910,457902,457919,-1,3.2104
549,458647,458639,458656,-1,3.1232
550,459468,459460,459477,-5,3.0958
551,459874,459866,459883,9,4.5317
552,460005,459997,460014,9,4.9706
553,460145,460137,460154,9,3.0329
554,460745,460737,460754,-1,3.1186
555,461134,461126,461143,-1,3.0783
556,461740,461732,461749,-1,3.5072
557,462040,462032,462049,-1,3.1255
558,463125,463117,463134,9,3.3125
559,463339,463331,463348,9,4.1221
560,463380,463372,463389,9,3.0405
561,464310,464302,464319,-1,3.1891
562,464469,464461,464478,-1,3.289
563,465213,465205,465222,-1,3.3556
564,465901,465893,465910,5,3.1512
565,465977,465969,465986,5,3.6162
566,466311,466303,466320,5,3.2441
567,469942,469934,469951,-1,3.0419
568,471689,471681,471698,-1,3.7235
569,472263,472255,472272,0,3.3344
570,472368,472360,472377,0,3.0467
571,472537,472529,472546,0,3.5436
572,472577,472569,472586,0,3.1085
573,472918,472910,472927,-5,3.295
574,473340,473332,473349,-5,3.3478
575,474152,474144,474161,5,3.2832
576,474370,474362,474379,5,3.6108
577,474479,474471,474488,5,3.1146
578,474702,474694,474711,9,3.5702
579,474805,474797,474814,9,4.2503
580,474950,474942,474959,9,3.4112
581,475699,475691,475708,-1,3.0947
582,477971,477963,477980,-1,3.1051
583,478654,478646,478663,7,3.0757
584,478987,478979,478996,7,3.7282
585,479209,479201,479218,7,3.7932
586,480366,480358,480375,9,3.1707
587,480501,480493,480510,9,3.2612
588,480618,480610,480627,9,3.6073
589,480892,480884,480901,-5,3.0106
590,481666,481658,481675,-5,3.4145
591,481931,481923,481940,0,3.4401
592,482017,482009,482026,0,3.1198
593,482137,482129,482146,0,3.1397
594,482582,482574,482591,-5,3.1656
595,483496,483488,483505,-1,4.3883
596,484025,484017,484034,-1,4.5186
597,484168,484160,484177,-1,3.3809
598,486245,486237,486254,-1,3.556
599,487213,487205,487222,5,3.0022
600,487410,487402,487419,5,3.1018
601,487575,487567,487584,5,3.0329
602,488298,488290,488307,-1,3.4535
603,489204,489196,489213,-1,3.1051
604,489930,489922,489939,-1,3.0615
605,492176,492168,492185,-1,3.9747
606,493502,493494,493511,-1,3.1051
607,494425,494417,494434,3,3.4685
608,494506,494498,494515,3,3.4237
609,494881,494873,494890,3,3.567
610,495695,495687,495704,-5,3.983
611,495982,495974,495991,5,4.04
612,496167,496159,496176,5,4.1308
613,497102,497094,497111,-1,3.2218
614,497754,497746,497763,-1,3.7077
615,497787,497779,497796,-1,3.2182
616,498703,498695,498712,-1,3.1487
617,499079,499071,499088,-1,4.065
618,499682,499674,499691,-1,3.4437
619,500171,500163,500180,-1,3.644
620,500957,500949,500966,-1,3.0057
621,501492,501484,501501,-1,3.0044
622,503600,503592,503609,-1,3.7375
623,503853,503845,503862,-1,3.2612
624,505615,505607,505624,-1,3.2381
625,506000,505992,506009,-1,3.3261
626,506658,506650,506667,9,4.1986
627,506805,506797,506814,9,3.7282
628,507197,507189,507206,9,3.4584
629,507372,507364,507381,9,3.0395
630,507440,507432,507449,9,3.8539
631,508956,508948,508965,-1,3.5702
632,509035,509027,509044,-1,3.3072
633,511187,511179,511196,-1,3.5452
634,511832,511824,511841,-1,3.3565
635,512117,512109,512126,-1,3.5436
636,514373,514365,514382,-5,3.4461
637,514606,514598,514615,4,4.1249
638,514637,514629,514646,4,4.0747
639,514794,514786,514803,-5,3.3778
640,515521,515513,515530,3,3.1062
641,515638,515630,515647,3,3.3872
642,515977,515969,515986,3,3.0996
643,516349,516341,516358,3,3.1163
644,516556,516548,516565,3,3.1831
645,517305,517297,517314,-1,3.3778
646,518729,518721,518738,1,3.585
647,519028,519020,519037,1,3.4023
648,519361,519353,519370,1,3.2782
649,521309,521301,521318,-5,3.1694
650,521681,521673,521690,9,3.5452
651,521700,521692,521709,9,4.2411
652,521984,521976,521993,9,3.0168
653,524468,524460,524477,4,3.1135
654,524493,524485,524502,4,3.1135
655,524518,524510,524527,4,3.1135
656,524543,524535,524552,4,3.1135
657,524599,524591,524608,-5,3.5834
658,525155,525147,525164,-1,3.3655
659,527349,527341,527358,-1,3.4559
660,527645,527637,527654,-1,3.6144
661,528326,528318,528335,-1,3.5143
662,532175,532167,532184,-1,3.251
663,533018,533010,533027,-1,3.2612
664,533552,533544,533561,-1,3.3458
665,535443,535435,535452,7,3.061
666,535607,535599,535616,7,3.0223
667,535963,535955,535972,7,3.3625
668,536275,536267,536284,7,4.0506
669,537204,537196,537213,-1,3.5045
670,537907,537899,537916,-1,3.4498
671,538294,538286,538303,-1,3.0742
672,539609,539601,539618,-1,3.1612
673,540895,540887,540904,-1,3.0114
674,541456,541448,541465,-1,3.9208
675,543181,543173,543190,-1,4.0783
676,544617,544609,544626,3,3.062
677,544773,544765,544782,3,3.1319
678,545056,545048,545065,3,3.4776
679,546535,546527,546544,-1,3.2168
680,547399,547391,547408,1,3.5214
681,547718,547710,547727,1,3.0353
682,548108,548100,548117,5,3.4134
683,548287,548279,548296,5,4.7747
684,549349,549341,549358,-1,3.3391
685,549416,549408,549425,-1,3.3125
686,550246,550238,550255,1,3.153
687,550469,550461,550478,1,3.2518
688,550900,550892,550909,1,3.7375
689,551522,551514,551531,-1,3.7055
690,551714,551706,551723,-1,3.0227
691,553931,553923,553940,7,3.289
692,554223,554215,554232,7,5.5607
693,555379,555371,555388,-5,3.8827
694,555654,555646,555663,8,3.3716
695,555675,555667,555684,8,3.4828
696,555781,555773,555790,8,3.059
697,555831,555823,555840,8,3.51
698,556226,556218,556235,-5,3.8827
699,557675,557667,557684,-1,3.2984
700,558067,558059,558076,-1,3.2518
701,558990,558982,558999,-1,3.0164
702,559191,559183,559200,-1,3.1101
703,560657,560649,560666,7,3.8508
704,561100,561092,561109,7,3.2097
705,561281,561273,561290,7,3.2182
706,561731,561723,561740,-5,3.2418
707,563759,563751,563768,-1,4.8962
708,565774,565766,565783,3,3.2993
709,566041,566033,566050,3,3.3152
710,566260,566252,566269,3,3.1284
711,566984,566976,566993,-1,3.5287
712,567056,567048,567065,-1,3.0491
713,567964,567956,567973,9,3.1746
714,568157,568149,568166,9,3.1512
715,568274,568266,568283,9,3.6364
716,569795,569787,569804,-1,3.2823
717,570425,570417,570434,-1,3.0737
718,571250,571242,571259,-1,3.3546
719,571973,571965,571982,6,3.0287
720,572329,572321,572338,6,3.4949
721,572777,572769,572786,6,3.1624
722,573876,573868,573885,7,3.0899
723,574228,574220,574237,7,3.9393
724,574615,574607,574624,7,4.3883
725,574767,574759,574776,7,3.2041
726,575156,575148,575165,-5,3.0501
727,575693,575685,575702,-1,3.0496
728,575942,575934,575951,-1,3.1475
729,576589,576581,576598,-1,3.2644
730,577335,577327,577344,-1,3.9431
731,577374,577366,577383,-1,3.0942
732,578788,578780,578797,-1,3.9066
733,579242,579234,579251,-1,3.1624
734,581598,581590,581607,-1,3.2941
735,582286,582278,582295,3,3.0883
736,582653,582645,582662,3,3.2557
737,582720,582712,582729,3,4.1355
738,583456,583448,583465,-1,3.9431
739,585041,585033,585050,-5,3.1367
740,585398,585390,585407,0,3.3686
741,585461,585453,585470,0,3.2534
742,585635,585627,585644,0,3.4023
743,586314,586306,586323,-1,3.2958
744,587932,587924,587941,6,3.0214
745,588266,588258,588275,6,3.3261
746,588704,588696,588713,6,3.1701
747,589631,589623,589640,-1,3.0264
748,590495,590487,590504,0,3.2526
749,590550,590542,590559,0,3.8861
750,590674,590666,590683,0,3.3516
751,591646,591638,591655,-1,3.0334
752,591669,591661,591678,-1,3.1549
753,592612,592604,592621,-1,3.1524
754,592865,592857,592874,-1,3.5575
755,593492,593484,593501,-1,3.4437
756,594504,594496,594513,-1,3.0141
757,594634,594626,594643,-1,3.4584
