,cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8,cluster9,cluster_length0,cluster_length1,cluster_length2,cluster_length3,cluster_length4,cluster_length5,cluster_length6,cluster_length7,cluster_length8,cluster_length9
58,3.0376,3.0061,3.0074,3.0106,3.0088,3.0057,3.1107,3.0214,3.0074,3.0074,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
59,3.0381,3.0061,3.0074,3.0106,3.0092,3.0057,3.1124,3.0214,3.0074,3.0074,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60,3.0386,3.0061,3.0074,3.0106,3.0106,3.0057,3.1169,3.0214,3.0079,3.0074,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
61,3.0386,3.0061,3.0074,3.0106,3.0106,3.0057,3.1249,3.0223,3.0088,3.0079,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
62,3.0395,3.007,3.0079,3.0106,3.0106,3.0057,3.1325,3.0227,3.0088,3.0079,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
63,3.0405,3.007,3.0079,3.0106,3.0106,3.0057,3.1325,3.0227,3.0088,3.0079,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
64,3.0443,3.007,3.0079,3.0106,3.0106,3.0057,3.1379,3.0232,3.0088,3.0088,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
65,3.0448,3.007,3.0088,3.0106,3.0106,3.0061,3.1397,3.0232,3.0088,3.0088,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
66,3.0458,3.007,3.0088,3.0106,3.0106,3.0061,3.1397,3.0241,3.0088,3.0088,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
67,3.0482,3.007,3.0088,3.0106,3.0106,3.0061,3.1397,3.0241,3.0092,3.0092,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
68,3.0511,3.0074,3.0088,3.0106,3.0106,3.0061,3.1409,3.025,3.0092,3.0092,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
69,3.0511,3.0074,3.0092,3.0106,3.0106,3.0061,3.1427,3.0273,3.0097,3.0092,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
70,3.0511,3.0074,3.0092,3.0106,3.0106,3.0061,3.1427,3.0283,3.0097,3.0097,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
71,3.0511,3.0074,3.0092,3.0106,3.0106,3.0061,3.1427,3.0283,3.0097,3.0097,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
72,3.0531,3.0074,3.0092,3.0106,3.0106,3.0061,3.1506,3.0283,3.0106,3.0097,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
73,3.0545,3.0074,3.0097,3.0106,3.0106,3.0061,3.1518,3.0287,3.0106,3.0097,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
74,3.055,3.0074,3.0106,3.011,3.0106,3.0061,3.1605,3.0287,3.0106,3.0097,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
75,3.0575,3.0079,3.0106,3.011,3.0106,3.0061,3.1605,3.0297,3.0106,3.0097,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
76,3.058,3.0079,3.0106,3.0114,3.011,3.007,3.1612,3.0297,3.0106,3.0097,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
77,3.0595,3.0079,3.0106,3.0114,3.011,3.007,3.163,3.0297,3.0106,3.0097,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
78,3.0595,3.0079,3.0106,3.0114,3.011,3.007,3.1669,3.0306,3.0106,3.0106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
79,3.061,3.0079,3.0106,3.0114,3.011,3.007,3.1675,3.0311,3.0106,3.0106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
80,3.0625,3.0079,3.0106,3.0114,3.0114,3.007,3.1675,3.0311,3.0106,3.0106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
81,3.0635,3.0079,3.0106,3.0114,3.0123,3.007,3.1798,3.0315,3.0106,3.0106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
82,3.064,3.0079,3.0106,3.0114,3.0123,3.007,3.1818,3.0315,3.0106,3.0106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
83,3.0645,3.0079,3.0106,3.0114,3.0128,3.0074,3.1831,3.0325,3.0106,3.0106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
84,3.0665,3.0088,3.0106,3.0114,3.0128,3.0074,3.1871,3.0325,3.0106,3.0106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
85,3.0685,3.0088,3.0106,3.0114,3.0128,3.0074,3.1925,3.0325,3.0106,3.0106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
86,3.0685,3.0088,3.0106,3.0114,3.0128,3.0074,3.1925,3.0334,3.0106,3.0106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
87,3.0721,3.0092,3.0106,3.0114,3.0128,3.0074,3.1959,3.0353,3.0106,3.0106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
88,3.0731,3.0092,3.0106,3.0114,3.0128,3.0074,3.1959,3.0353,3.0106,3.0106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89,3.0731,3.0092,3.0106,3.0114,3.0128,3.0079,3.1959,3.0353,3.0106,3.0106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
90,3.0752,3.0092,3.0106,3.0114,3.0132,3.0079,3.1986,3.0353,3.0106,3.0106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
91,3.0757,3.0092,3.0106,3.0114,3.0132,3.0079,3.1993,3.0357,3.0106,3.0106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
92,3.0757,3.0092,3.0106,3.0114,3.0132,3.0079,3.202,3.0376,3.0106,3.0106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
93,3.0768,3.0092,3.0106,3.0114,3.0132,3.0079,3.202,3.0376,3.0106,3.0106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
94,3.0768,3.0097,3.0106,3.0114,3.0132,3.0079,3.2041,3.0381,3.0106,3.0106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
95,3.0773,3.0097,3.0106,3.0114,3.0132,3.0079,3.2076,3.0395,3.0106,3.0106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
96,3.0773,3.0097,3.0106,3.0114,3.0132,3.0079,3.2097,3.0395,3.0106,3.0106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
97,3.0773,3.0097,3.0106,3.0114,3.0141,3.0088,3.2125,3.04,3.0106,3.0106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
98,3.0773,3.0106,3.0106,3.0114,3.0141,3.0088,3.2147,3.04,3.0106,3.0106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
99,3.0778,3.0106,3.0106,3.0114,3.0146,3.0088,3.2168,3.0443,3.0106,3.0106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
100,3.0783,3.0106,3.0106,3.0114,3.0146,3.0088,3.2204,3.0443,3.0106,3.0106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
101,3.0814,3.0106,3.0106,3.0114,3.0146,3.0088,3.2218,3.0443,3.0106,3.0106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
102,3.0814,3.0106,3.0106,3.0114,3.0146,3.0088,3.2218,3.0443,3.0106,3.0106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
103,3.0814,3.0106,3.0106,3.0114,3.015,3.0088,3.2255,3.0453,3.0106,3.0106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104,3.082,3.0106,3.0106,3.0114,3.015,3.0092,3.2291,3.0458,3.0106,3.0106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105,3.083,3.0106,3.0106,3.0114,3.015,3.0092,3.2336,3.0458,3.0106,3.0106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
106,3.083,3.0106,3.0106,3.0114,3.015,3.0092,3.2366,3.0467,3.0106,3.0106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
107,3.0857,3.0106,3.011,3.0114,3.0168,3.0092,3.2381,3.0482,3.0106,3.0106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
108,3.0857,3.0106,3.011,3.0114,3.0168,3.0092,3.2411,3.0491,3.0106,3.0106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
109,3.0857,3.0106,3.011,3.0114,3.0173,3.0092,3.2418,3.0491,3.0106,3.0106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110,3.0862,3.0106,3.011,3.0114,3.0173,3.0092,3.2434,3.0496,3.0106,3.0106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
111,3.0862,3.0106,3.011,3.0114,3.0182,3.0097,3.251,3.0501,3.0106,3.0106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
112,3.0862,3.0106,3.0114,3.0114,3.0182,3.0097,3.2541,3.0511,3.0106,3.0106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
113,3.0867,3.0106,3.0114,3.0123,3.0182,3.0106,3.2565,3.0511,3.0106,3.0106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
114,3.0883,3.0106,3.0123,3.0123,3.0182,3.0106,3.2588,3.0511,3.0106,3.0106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
115,3.0899,3.0106,3.0123,3.0123,3.0182,3.0106,3.2588,3.0531,3.0106,3.0106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
116,3.091,3.0106,3.0123,3.0123,3.0182,3.0106,3.2612,3.0531,3.0106,3.0106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
117,3.0915,3.0106,3.0123,3.0123,3.0186,3.0106,3.2636,3.055,3.0106,3.0106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
118,3.0926,3.0106,3.0123,3.0128,3.0191,3.0106,3.2684,3.055,3.0106,3.0106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
119,3.0926,3.0106,3.0123,3.0128,3.0191,3.0106,3.2684,3.058,3.011,3.0106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
120,3.0937,3.0106,3.0123,3.0128,3.0191,3.0106,3.2716,3.058,3.011,3.0106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
121,3.0937,3.0106,3.0128,3.0128,3.0205,3.0106,3.2716,3.058,3.011,3.0106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
122,3.0942,3.0106,3.0132,3.0128,3.0205,3.0106,3.2733,3.0605,3.011,3.0106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
123,3.098,3.0106,3.0132,3.0132,3.0205,3.0106,3.2865,3.0605,3.011,3.0106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
124,3.0985,3.0106,3.0132,3.0141,3.0205,3.0106,3.2907,3.061,3.011,3.0106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
125,3.0996,3.0106,3.0132,3.0141,3.0209,3.0106,3.2976,3.0615,3.011,3.0106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
126,3.0996,3.0106,3.0141,3.0141,3.0214,3.0106,3.3045,3.0615,3.0114,3.0106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
127,3.104,3.0106,3.0141,3.0141,3.0223,3.0106,3.3054,3.062,3.0114,3.0106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
128,3.1046,3.0106,3.0141,3.0141,3.0223,3.0106,3.3072,3.062,3.0114,3.0106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
129,3.1057,3.0106,3.0141,3.0141,3.0223,3.0106,3.3072,3.0625,3.0114,3.0106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
130,3.1062,3.0106,3.0146,3.0141,3.0223,3.0106,3.3072,3.0625,3.0114,3.0106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
131,3.1079,3.0106,3.0146,3.0146,3.0232,3.0106,3.3072,3.0625,3.0114,3.0106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
132,3.1079,3.0106,3.0146,3.0146,3.0232,3.0106,3.3098,3.0625,3.0114,3.0106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
133,3.1079,3.0106,3.0146,3.015,3.0232,3.0106,3.3107,3.0625,3.0114,3.0106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
134,3.1085,3.0106,3.0146,3.0159,3.0241,3.0106,3.3116,3.0635,3.0123,3.0106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
135,3.109,3.0106,3.015,3.0159,3.0241,3.0106,3.3116,3.0635,3.0123,3.0106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
136,3.1096,3.0106,3.015,3.0159,3.0241,3.0106,3.3152,3.064,3.0123,3.0106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
137,3.1118,3.0106,3.015,3.0159,3.0241,3.0106,3.3179,3.064,3.0123,3.0106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
138,3.1124,3.0106,3.015,3.0159,3.0241,3.0106,3.3179,3.064,3.0123,3.0106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
139,3.1135,3.0106,3.015,3.0164,3.0241,3.0106,3.3179,3.0645,3.0128,3.0106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
140,3.1135,3.0106,3.015,3.0164,3.0241,3.0106,3.3179,3.0655,3.0132,3.0106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
141,3.1152,3.0106,3.015,3.0164,3.0241,3.0106,3.3179,3.0665,3.0132,3.0106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
142,3.1152,3.0106,3.0159,3.0168,3.0246,3.0106,3.3197,3.0665,3.0132,3.0106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
143,3.1169,3.0106,3.0164,3.0173,3.0246,3.0106,3.3206,3.0665,3.0132,3.0106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
144,3.1175,3.0106,3.0164,3.0173,3.025,3.0106,3.3288,3.0685,3.0132,3.0106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
145,3.1175,3.0106,3.0164,3.0182,3.025,3.0106,3.341,3.0685,3.0132,3.0106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
146,3.118,3.0106,3.0168,3.0182,3.025,3.0106,3.3439,3.0691,3.0141,3.0106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
147,3.118,3.0106,3.0168,3.0182,3.0255,3.0106,3.3556,3.0706,3.0141,3.0106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
148,3.1203,3.0106,3.0168,3.0191,3.0255,3.0106,3.3556,3.0706,3.0141,3.0106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
149,3.1209,3.0106,3.0168,3.0191,3.0255,3.0106,3.3605,3.0721,3.0141,3.0106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
150,3.1221,3.0106,3.0168,3.0191,3.0255,3.0106,3.3605,3.0737,3.0141,3.0106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
151,3.1226,3.0106,3.0168,3.02,3.0255,3.0106,3.3605,3.0737,3.0141,3.0106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
152,3.1226,3.0106,3.0168,3.0205,3.0273,3.0106,3.3655,3.0757,3.0146,3.0106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
153,3.1261,3.0106,3.0173,3.0209,3.0273,3.0106,3.3665,3.0757,3.0146,3.0106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
154,3.1273,3.0106,3.0173,3.0209,3.0273,3.0106,3.3757,3.0757,3.015,3.0106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
155,3.129,3.0106,3.0173,3.0209,3.0283,3.0106,3.3757,3.0768,3.015,3.0106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
156,3.1296,3.0106,3.0173,3.0209,3.0292,3.0106,3.3809,3.0773,3.015,3.0106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
157,3.1319,3.0106,3.0173,3.0209,3.0292,3.0106,3.3851,3.0773,3.015,3.0106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
158,3.1319,3.0106,3.0173,3.0214,3.0297,3.0106,3.3862,3.0778,3.0159,3.0106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
159,3.1319,3.0106,3.0182,3.0214,3.0297,3.0106,3.3862,3.0778,3.0164,3.0106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
160,3.1325,3.0106,3.0182,3.0214,3.0297,3.0106,3.3872,3.0778,3.0164,3.0106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
161,3.1325,3.0106,3.0186,3.0214,3.0297,3.0106,3.3969,3.0783,3.0168,3.0106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
162,3.1331,3.0106,3.0186,3.0223,3.0297,3.0106,3.4012,3.0783,3.0168,3.0106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
163,3.1391,3.0106,3.0186,3.0223,3.0311,3.0106,3.4045,3.0783,3.0168,3.0106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
164,3.1397,3.0106,3.0186,3.0232,3.0311,3.0106,3.4078,3.0788,3.0168,3.0106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
165,3.1415,3.0106,3.0191,3.0232,3.0311,3.0106,3.4089,3.0794,3.0168,3.0106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
166,3.1427,3.0106,3.0191,3.0232,3.0311,3.0106,3.4145,3.0814,3.0168,3.0106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
167,3.1439,3.0106,3.0191,3.0232,3.0311,3.0106,3.4145,3.0814,3.0168,3.0106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
168,3.1457,3.0106,3.0191,3.0232,3.0311,3.0106,3.4306,3.082,3.0168,3.0106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
