rank_id,start_pos,start_pos_head_axis,end_pos,end_pos_tail_axis,cluster_size,belong_which_class,max_weight,average_gap,score
27,905850,905842,906796,906805,5,3,4.1409,236.5,7.6927
28,4495865,4495857,4495966,4495975,2,0,5.8125,101.0,7.6659
29,2857370,2857362,2857629,2857638,3,9,4.5638,129.5,7.6083
30,3630363,3630355,3630451,3630460,2,0,4.9914,88.0,7.5922
31,1539869,1539861,1539869,1539878,1,-5,6.0329,0,7.3763
32,5024950,5024942,5025319,5025328,2,1,4.8239,369.0,7.3218
33,5705424,5705416,5705855,5705864,4,9,4.061,143.6667,7.3062
34,5643979,5643971,5644932,5644941,6,5,4.4935,190.6,7.2492
35,4058529,4058521,4059524,4059533,5,3,4.7852,248.75,7.2199
36,1182671,1182663,1182895,1182904,2,3,4.644,224.0,7.2091
37,5788745,5788737,5788948,5788957,3,0,6.5017,101.5,7.1501
38,1576024,1576016,1576377,1576386,3,5,4.6716,176.5,7.1426
39,5585904,5585896,5586100,5586109,3,0,5.6635,98.0,6.9937
40,1278817,1278809,1279819,1279828,4,1,4.3487,334.0,6.9769
41,6538502,6538494,6539809,6539818,5,1,3.9788,326.75,6.9347
42,1110985,1110977,1111491,1111500,3,3,4.8827,253.0,6.9256
43,1746514,1746506,1746998,1747007,3,3,4.8041,242.0,6.9219
44,2756190,2756182,2756773,2756782,3,7,4.3947,291.5,6.9142
45,4363130,4363122,4363865,4363874,4,3,4.757,245.0,6.9014
46,5505395,5505387,5505861,5505870,3,3,4.2757,233.0,6.9009
47,353059,353051,353427,353436,3,5,4.4034,184.0,6.8997
48,6077235,6077227,6077533,6077542,3,9,4.618,149.0,6.8839
49,5023146,5023138,5023366,5023375,3,0,4.1811,110.0,6.8676
50,2108565,2108557,2108565,2108574,1,-5,5.6737,0,6.8655
51,5974421,5974413,5974701,5974710,9,4,4.0088,35.0,6.824
52,1869512,1869504,1869613,1869622,3,8,5.5072,50.5,6.7992
53,5924713,5924705,5924851,5924860,3,8,4.719,69.0,6.7943
54,6050414,6050406,6050482,6050491,2,8,5.109,68.0,6.7911
55,4070529,4070521,4070738,4070747,2,3,4.5272,209.0,6.7477
56,5342909,5342901,5343874,5343883,5,3,4.1637,241.25,6.7427
57,3327165,3327157,3327261,3327270,2,0,5.0778,96.0,6.7195
58,6717432,6717424,6717432,6717441,1,-5,5.5901,0,6.6832
59,2312311,2312303,2312529,2312538,3,0,4.7595,109.0,6.6221
60,5451072,5451064,5451380,5451389,2,7,5.1746,308.0,6.5746
61,2637757,2637749,2637892,2637901,2,9,5.1675,135.0,6.5308
62,1470423,1470415,1470969,1470978,4,5,4.4895,182.0,6.5297
63,6051648,6051640,6052946,6052955,5,1,3.9666,324.5,6.5225
64,1180548,1180540,1181731,1181740,4,6,3.9788,394.3333,6.4848
65,1726525,1726517,1726660,1726669,2,9,4.6126,135.0,6.4598
66,455807,455799,456184,456193,3,5,4.2716,188.5,6.4573
67,4888454,4888446,4889147,4889156,3,1,5.4202,346.5,6.4393
68,4338534,4338526,4338698,4338707,2,5,4.9031,164.0,6.4211
69,3440683,3440675,3440996,3441005,3,9,5.2314,156.5,6.42
70,5535035,5535027,5535710,5535719,3,1,4.4425,337.5,6.3944
71,1623484,1623476,1623982,1623991,3,3,4.8125,249.0,6.3909
72,4838731,4838723,4838815,4838824,2,0,5.0747,84.0,6.3896
73,2587824,2587816,2588158,2588167,4,0,4.5986,111.3333,6.3846
74,404976,404968,405054,405063,2,8,5.1079,78.0,6.3708
75,1374492,1374484,1374673,1374682,2,5,5.8153,181.0,6.362
76,4276099,4276091,4276649,4276658,3,7,4.7033,275.0,6.355
77,4552296,4552288,4552458,4552467,2,5,5.5784,162.0,6.3545
78,3645727,3645719,3646582,3646591,4,7,4.7258,285.0,6.3466
79,1547110,1547102,1547532,1547541,3,3,4.9101,211.0,6.3074
80,5148453,5148445,5148673,5148682,3,0,4.5058,110.0,6.2919
81,2938236,2938228,2938631,2938640,2,6,4.5686,395.0,6.2634
82,603063,603055,603692,603701,3,7,6.2104,314.5,6.2082
83,5814188,5814180,5814343,5814352,3,8,5.1057,77.5,6.2057
84,692785,692777,693947,693956,4,6,4.1518,387.3333,6.199
85,825376,825368,826512,826521,4,6,4.3615,378.6667,6.1834
86,2973840,2973832,2974585,2974594,4,3,3.9706,248.3333,6.182
87,3874907,3874899,3875167,3875176,2,3,4.9914,260.0,6.1631
88,6646671,6646663,6646839,6646848,3,0,4.8996,84.0,6.1393
89,3326747,3326739,3326965,3326974,3,0,4.821,109.0,6.1263
90,6340253,6340245,6340769,6340778,4,5,4.1898,172.0,6.1035
91,5256445,5256437,5257800,5257809,7,3,3.699,225.8333,6.0949
92,958427,958419,958895,958904,4,9,4.3478,156.0,6.0891
93,4811943,4811935,4813556,4813565,5,6,4.7496,403.25,6.0889
94,5717586,5717578,5717937,5717946,2,1,5.1361,351.0,6.0595
95,355348,355340,355842,355851,4,5,4.0915,164.6667,6.0446
96,172849,172841,173112,173121,2,7,4.6882,263.0,6.0356
97,4910768,4910760,4911044,4911053,3,9,4.5867,138.0,6.0336
98,4984485,4984477,4984643,4984652,2,9,5.7932,158.0,6.0324
99,201205,201197,201920,201929,4,3,4.4647,238.3333,6.0278
100,4172664,4172656,4172823,4172832,2,9,4.6904,159.0,6.0137
101,3996720,3996712,3997569,3997578,5,3,4.1818,212.25,5.9947
102,934053,934045,934103,934112,2,8,4.6635,50.0,5.9825
103,553931,553923,554223,554232,2,7,5.5607,292.0,5.9303
104,3380743,3380735,3380743,3380752,1,-5,5.2269,0,5.91
105,5389461,5389453,5389611,5389620,2,9,5.158,150.0,5.9089
106,6147923,6147915,6148250,6148259,4,0,4.2807,109.0,5.9079
107,888293,888285,889505,889514,5,7,3.9666,303.0,5.9061
108,2231477,2231469,2231534,2231543,2,8,4.8239,57.0,5.8899
109,1157260,1157252,1157360,1157369,2,0,4.585,100.0,5.8811
110,5383906,5383898,5384905,5384914,4,1,4.0026,333.0,5.8737
111,190690,190682,190755,190764,2,8,4.4353,65.0,5.8718
112,4785091,4785083,4785294,4785303,4,8,4.2716,67.6667,5.8639
113,573876,573868,574767,574776,4,7,4.3883,297.0,5.8601
114,1135346,1135338,1135955,1135964,5,9,3.8794,152.25,5.845
115,3498809,3498801,3499635,3499644,4,7,3.9788,275.3333,5.8424
116,984379,984371,985076,985085,4,3,4.1831,232.3333,5.8422
117,898145,898137,898327,898336,2,5,4.5143,182.0,5.8063
118,4800352,4800344,4800409,4800418,2,8,4.4225,57.0,5.7918
119,988381,988373,988552,988561,2,5,5.5638,171.0,5.7724
120,3035144,3035136,3035755,3035764,3,7,4.27,305.5,5.7721
121,2102273,2102265,2103614,2103623,8,5,3.7878,191.5714,5.7676
122,3625185,3625177,3626268,3626277,5,7,4.3778,270.75,5.7652
123,146137,146129,146250,146259,3,8,4.2716,56.5,5.7459
124,4748066,4748058,4748754,4748763,4,3,4.3478,229.3333,5.7339
125,837686,837678,838380,838389,4,3,4.2118,231.3333,5.7262
126,3634746,3634738,3635044,3635053,2,7,4.4045,298.0,5.7239
127,706608,706600,706727,706736,2,0,4.3655,119.0,5.7234
128,865703,865695,866643,866652,4,7,4.1046,313.3333,5.7139
129,2735245,2735237,2735613,2735622,3,5,4.3862,184.0,5.7113
130,2919492,2919484,2919658,2919667,2,5,4.8508,166.0,5.7107
131,3932663,3932655,3932748,3932757,2,0,5.3958,85.0,5.7022
132,3927258,3927250,3927733,3927742,3,3,4.5157,237.5,5.6796
133,3192909,3192901,3193250,3193259,3,5,4.1124,170.5,5.6545
134,5211315,5211307,5211675,5211684,3,5,5.065,180.0,5.6348
135,4163095,4163087,4163216,4163225,2,9,4.5391,121.0,5.6337
136,4008681,4008673,4008834,4008843,3,8,4.067,76.5,5.6241
137,5569909,5569901,5570325,5570334,3,5,4.4815,208.0,5.5999
138,5411700,5411692,5412029,5412038,2,1,5.0931,329.0,5.5755
139,365134,365126,365328,365337,2,5,5.0685,194.0,5.5725
140,5987496,5987488,5987803,5987812,3,9,4.5003,153.5,5.5708
141,4867506,4867498,4867916,4867925,3,5,3.8327,205.0,5.566
142,6342995,6342987,6343201,6343210,2,5,4.6234,206.0,5.5375
143,6629582,6629574,6629648,6629657,4,4,3.9066,22.0,5.5372
144,3444423,3444415,3445502,3445511,4,1,4.1203,359.6667,5.5283
145,5895832,5895824,5896224,5896233,2,6,4.9666,392.0,5.5237
146,4499559,4499551,4499669,4499678,2,0,4.399,110.0,5.5132
147,4218537,4218529,4219184,4219193,4,3,3.7595,215.6667,5.5121
148,2577912,2577904,2578398,2578407,3,3,4.3307,243.0,5.5116
149,4677947,4677939,4679455,4679464,5,6,4.1002,377.0,5.5116
150,177159,177151,177658,177667,3,3,4.8665,249.5,5.5091
151,5864733,5864725,5865096,5865105,3,5,4.3478,181.5,5.502
152,4740564,4740556,4741527,4741536,4,1,4.4283,321.0,5.5
153,5338341,5338333,5338391,5338400,2,8,4.8268,50.0,5.4905
154,882651,882643,883356,883365,3,1,4.6364,352.5,5.4849
155,2306178,2306170,2306682,2306691,4,5,3.9431,168.0,5.481
156,4210045,4210037,4210579,4210588,3,7,4.0438,267.0,5.4691
157,6349176,6349168,6349369,6349378,2,5,4.8327,193.0,5.4628
158,4580979,4580971,4581066,4581075,2,0,4.3298,87.0,5.4567
159,1343883,1343875,1344033,1344042,2,9,4.9788,150.0,5.4328
160,3501407,3501399,3501539,3501548,2,9,4.4895,132.0,5.4266
161,158026,158018,158099,158108,2,8,4.3716,73.0,5.4259
162,4187280,4187272,4187657,4187666,3,5,4.8477,188.5,5.4144
163,1927483,1927475,1928411,1928420,6,5,3.5952,185.6,5.4132
164,4601444,4601436,4602001,4602010,3,7,4.1433,278.5,5.379
165,4909681,4909673,4909855,4909864,3,0,3.8996,87.0,5.3596
166,4698423,4698415,4698691,4698700,2,7,4.7352,268.0,5.3582
167,1764740,1764732,1765469,1765478,4,3,4.129,243.0,5.3548
168,3633176,3633168,3633272,3633281,2,0,5.1409,96.0,5.3508
169,6518106,6518098,6519417,6519426,6,7,3.7747,262.2,5.3402
170,6480945,6480937,6481484,6481493,3,7,4.3401,269.5,5.335
171,6181325,6181317,6181747,6181756,4,9,3.9318,140.6667,5.3346
172,1178944,1178936,1179138,1179147,3,0,4.6003,97.0,5.3246
173,5079220,5079212,5079888,5079897,4,3,3.7471,222.6667,5.3187
174,3813363,3813355,3813579,3813588,2,3,4.762,216.0,5.3166
175,4829756,4829748,4830696,4830705,4,7,3.7905,313.3333,5.3165
176,1068151,1068143,1068226,1068235,2,8,4.8386,75.0,5.3143
177,6440507,6440499,6440748,6440757,2,3,4.4802,241.0,5.3056
178,5691745,5691737,5692251,5692260,3,3,3.9747,253.0,5.3035
179,3183996,3183988,3184626,3184635,4,3,4.0362,210.0,5.2908
180,3725345,3725337,3726248,3726257,4,7,3.8125,301.0,5.28
181,3847355,3847347,3847566,3847575,3,0,4.1152,105.5,5.2523
182,5740194,5740186,5740613,5740622,4,9,4.1898,139.6667,5.249
183,1239570,1239562,1239887,1239896,3,9,4.4895,158.5,5.2468
184,2160615,2160607,2160888,2160897,2,7,5.1113,273.0,5.2423
185,5965930,5965922,5966661,5966670,6,9,3.9393,146.2,5.2317
186,5808633,5808625,5809018,5809027,3,5,4.1918,192.5,5.2305
187,410569,410561,410942,410951,3,5,4.2716,186.5,5.2181
188,3531748,3531740,3532737,3532746,5,3,3.8416,247.25,5.2178
189,4527167,4527159,4527732,4527741,3,7,4.2034,282.5,5.209
190,1968567,1968559,1968767,1968776,2,5,4.1574,200.0,5.2037
191,1620010,1620002,1620344,1620353,4,0,4.1135,111.3333,5.2
192,4953311,4953303,4953660,4953669,3,5,5.1068,174.5,5.1943
193,4448421,4448413,4448672,4448681,2,3,4.3107,251.0,5.1743
194,1116871,1116863,1117311,1117320,3,3,4.5406,220.0,5.1698
195,5209095,5209087,5209365,5209374,3,9,4.2449,135.0,5.1673
196,4999176,4999168,4999790,4999799,5,9,4.0862,153.5,5.1461
197,5240087,5240079,5240531,5240540,2,2,4.8097,444.0,5.1446
198,2867348,2867340,2867825,2867834,3,3,4.0825,238.5,5.1375
199,1635271,1635263,1635472,1635481,3,0,3.983,100.5,5.1366
200,5366965,5366957,5367094,5367103,3,8,4.4056,64.5,5.1252
201,1686958,1686950,1687393,1687402,2,6,4.1599,435.0,5.1107
202,2542842,2542834,2543491,2543500,4,3,4.2774,216.3333,5.1096
203,6113775,6113767,6113775,6113784,1,-5,4.8761,0,5.1076
204,2697878,2697870,2698476,2698485,3,7,4.1409,299.0,5.1034
205,979276,979268,979454,979463,2,5,4.3526,178.0,5.0853
206,4655939,4655931,4656174,4656183,3,0,4.2993,117.5,5.083
207,5402701,5402693,5403195,5403204,4,5,3.9208,164.6667,5.078
208,1753247,1753239,1753399,1753408,2,9,4.5784,152.0,5.0762
209,6022094,6022086,6022218,6022227,2,9,4.8665,124.0,5.0685
210,4817793,4817785,4818240,4818249,3,3,4.4895,223.5,5.0678
211,6678998,6678990,6679165,6679174,2,5,4.2104,167.0,5.0655
212,6456012,6456004,6456302,6456311,3,9,4.2573,145.0,5.0517
213,4908298,4908290,4908514,4908523,3,0,4.983,108.0,5.0502
214,5218697,5218689,5218768,5218777,2,8,4.5331,71.0,5.0457
215,548108,548100,548287,548296,2,5,4.7747,179.0,5.0375
216,495982,495974,496167,496176,2,5,4.1308,185.0,5.0339
217,4415582,4415574,4415939,4415948,3,5,4.0947,178.5,5.0307
218,4133254,4133246,4134187,4134196,4,7,4.7167,311.0,5.0281
219,2672146,2672138,2672626,2672635,3,3,3.8416,240.0,5.0195
220,639740,639732,639935,639944,3,0,5.0159,97.5,5.0185
221,4493885,4493877,4494026,4494035,2,9,4.5331,141.0,5.0164
222,3868908,3868900,3868973,3868982,2,8,4.7986,65.0,5.0144
223,1879496,1879488,1879752,1879761,3,9,4.5143,128.0,5.0101
224,1899815,1899807,1899815,1899824,1,-5,4.8268,0,5.0092
225,4155442,4155434,4155855,4155864,4,9,4.0635,137.6667,5.001
226,371803,371795,372427,372436,3,7,4.3706,312.0,4.9936
227,160707,160699,161201,161210,4,5,3.6946,164.6667,4.9931
228,4623910,4623902,4624348,4624357,4,9,4.2823,146.0,4.9884
229,6445969,6445961,6446702,6446711,4,3,4.4449,244.3333,4.9824
230,1153734,1153726,1154087,1154096,4,0,3.9172,117.6667,4.9812
231,4454812,4454804,4455770,4455779,4,1,5.0386,319.3333,4.9773
232,3830913,3830905,3831332,3831341,4,9,4.0996,139.6667,4.966
233,3887176,3887168,3887310,3887319,2,9,4.71,134.0,4.964
234,2003250,2003242,2003387,2003396,2,9,4.7055,137.0,4.9627
235,4582343,4582335,4582588,4582597,3,9,3.9957,122.5,4.9598
236,1719633,1719625,1719833,1719842,3,0,4.2815,100.0,4.9539
237,879840,879832,879956,879965,2,0,4.5498,116.0,4.9468
238,3961646,3961638,3962713,3962722,4,1,4.3883,355.6667,4.9408
239,2330096,2330088,2330459,2330468,2,1,5.0665,363.0,4.9392
240,4868605,4868597,4869620,4869629,5,3,4.0835,253.75,4.9318
241,3616640,3616632,3616885,3616894,3,9,4.4225,122.5,4.9284
242,3980393,3980385,3981164,3981173,3,6,4.2596,385.5,4.9259
243,5099222,5099214,5099901,5099910,5,5,3.8041,169.75,4.924
244,5513596,5513588,5513596,5513605,1,-5,4.7595,0,4.9196
245,4633453,4633445,4633605,4633614,2,9,4.2573,152.0,4.9193
246,474702,474694,474950,474959,3,9,4.2503,124.0,4.9184
247,1863669,1863661,1864223,1864232,4,5,3.752,184.6667,4.9183
248,4730650,4730642,4731206,4731215,3,7,4.2069,278.0,4.9139
249,2933412,2933404,2933761,2933770,3,5,4.284,174.5,4.9116
250,5578345,5578337,5578461,5578470,2,0,4.15,116.0,4.9073
251,4832165,4832157,4832262,4832271,2,0,4.4123,97.0,4.9059
252,5832895,5832887,5833304,5833313,3,5,4.399,204.5,4.9055
253,3776291,3776283,3776630,3776639,3,5,4.6946,169.5,4.9006
254,5232761,5232753,5232999,5233008,3,0,4.0675,119.0,4.8991
255,3101590,3101582,3102302,3102311,4,3,3.9066,237.3333,4.8986
256,4567010,4567002,4567295,4567304,4,0,4.0052,95.0,4.8984
257,4625168,4625160,4625286,4625295,2,0,4.8268,118.0,4.8974
258,4077558,4077550,4077607,4077616,2,8,4.4425,49.0,4.895
259,66955,66947,67276,67285,4,0,4.1238,107.0,4.8925
260,5758572,5758564,5759192,5759201,4,5,4.5017,206.6667,4.8909
261,2831798,2831790,2831898,2831907,2,0,4.7423,100.0,4.8898
262,6134357,6134349,6134977,6134986,4,5,4.3188,206.6667,4.8868
263,5039771,5039763,5040898,5040907,4,6,3.9508,375.6667,4.8766
264,5767300,5767292,5767594,5767603,3,9,4.3625,147.0,4.8759
265,4234949,4234941,4235449,4235458,4,5,4.1791,166.6667,4.8692
266,3658075,3658067,3658443,3658452,3,5,4.0521,184.0,4.8648
267,1596000,1595992,1596210,1596219,3,0,4.4179,105.0,4.8646
268,4611392,4611384,4611419,4611428,2,4,5.1068,27.0,4.8521
269,1391118,1391110,1391329,1391338,3,0,4.644,105.5,4.8397
270,5291403,5291395,5291600,5291609,3,0,4.2815,98.5,4.8389
271,5946525,5946517,5946780,5946789,3,9,4.4895,127.5,4.8262
272,5113240,5113232,5114140,5114149,4,7,4.4895,300.0,4.8151
273,2828682,2828674,2828733,2828742,2,8,4.2534,51.0,4.8071
274,5837474,5837466,5837689,5837698,2,3,4.6402,215.0,4.8052
275,1250351,1250343,1250400,1250409,2,8,4.2226,49.0,4.7957
276,1625886,1625878,1626315,1626324,4,9,4.5817,143.0,4.7946
277,5198942,5198934,5199013,5199022,2,8,4.2204,71.0,4.7912
278,154795,154787,155137,155146,10,4,3.2765,38.0,4.7897
279,5798571,5798563,5798571,5798580,1,-5,4.7235,0,4.786
280,2894674,2894666,2894900,2894909,2,3,4.2472,226.0,4.7801
281,5901245,5901237,5902063,5902072,3,6,3.9172,409.0,4.7775
282,2768852,2768844,2769173,2769182,3,5,4.0315,160.5,4.775
283,4984111,4984103,4984261,4984270,2,9,4.8097,150.0,4.7727
284,5179493,5179485,5180031,5180040,3,7,3.8827,269.0,4.7717
285,6046753,6046745,6046753,6046762,1,-5,4.7167,0,4.7613
286,5488928,5488920,5489496,5489505,3,7,4.1451,284.0,4.7492
287,3746396,3746388,3746708,3746717,3,9,4.5143,156.0,4.7381
288,1867047,1867039,1867561,1867570,3,3,4.2062,257.0,4.7375
289,3879706,3879698,3880336,3880345,3,1,4.082,315.0,4.7339
290,1856378,1856370,1856602,1856611,2,3,4.3726,224.0,4.728
291,1884128,1884120,1884332,1884341,3,0,3.762,102.0,4.7226
292,1890086,1890078,1890219,1890228,2,9,4.9508,133.0,4.7145
293,4466245,4466237,4466451,4466460,2,5,4.6757,206.0,4.7085
294,1270224,1270216,1270349,1270358,3,8,4.757,62.5,4.7071
295,2719155,2719147,2719631,2719640,3,3,4.3809,238.0,4.7054
296,4123366,4123358,4123709,4123718,3,5,3.9914,171.5,4.7043
297,1880112,1880104,1880112,1880121,1,-5,4.6925,0,4.6907
298,5429592,5429584,5429763,5429772,3,0,4.3747,85.5,4.687
299,923359,923351,923693,923702,3,5,4.4672,167.0,4.6815
300,5882550,5882542,5882969,5882978,3,3,4.1561,209.5,4.6749
301,912110,912102,912295,912304,3,0,3.7959,92.5,4.6724
302,5916991,5916983,5917423,5917432,3,3,4.3251,216.0,4.6722
303,5883266,5883258,5883497,5883506,3,0,4.7399,115.5,4.663
304,6011965,6011957,6012363,6012372,3,5,4.0362,199.0,4.6599
305,6367493,6367485,6368332,6368341,3,6,3.9957,419.5,4.6558
306,5443966,5443958,5444601,5444610,4,3,3.8356,211.6667,4.6472
307,2251059,2251051,2251059,2251068,1,-5,4.6696,0,4.6463
308,629303,629295,629798,629807,3,3,4.4685,247.5,4.6442
309,4288978,4288970,4289191,4289200,3,0,4.4895,106.5,4.644
310,3588892,3588884,3589128,3589137,3,0,4.58,118.0,4.6432
311,1437609,1437601,1437725,1437734,2,0,4.2865,116.0,4.6412
312,1169321,1169313,1169504,1169513,3,0,4.4895,91.5,4.6372
313,871989,871981,872321,872330,3,5,4.8962,166.0,4.6354
314,4522343,4522335,4523118,4523127,4,3,4.1831,258.3333,4.6327
315,3493793,3493785,3494057,3494066,3,9,4.2967,132.0,4.6313
316,3358935,3358927,3359238,3359247,3,9,3.9318,151.5,4.6285
317,1171591,1171583,1172228,1172237,3,1,4.0241,318.5,4.6241
318,3660117,3660109,3660225,3660234,2,0,4.2248,108.0,4.621
319,4840937,4840929,4841434,4841443,3,3,4.3028,248.5,4.6209
320,6248379,6248371,6248406,6248415,2,4,6.4168,27.0,4.6132
321,3855787,3855779,3856131,3856140,3,5,4.0,172.0,4.6096
322,6214139,6214131,6214388,6214397,2,3,4.0899,249.0,4.6085
323,1833968,1833960,1834163,1834172,3,0,4.3778,97.5,4.6062
324,4244689,4244681,4245014,4245023,2,1,3.9788,325.0,4.5998
325,311867,311859,312141,312150,3,9,4.4449,137.0,4.5962
326,3810111,3810103,3810644,3810653,3,7,4.4535,266.5,4.5874
327,5093100,5093092,5093255,5093264,2,9,4.4112,155.0,4.584
328,5116533,5116525,5116700,5116709,2,5,4.1079,167.0,4.571
329,2382602,2382594,2382658,2382667,2,8,4.5686,56.0,4.568
330,3762643,3762635,3762904,3762913,2,7,4.1415,261.0,4.5677
331,2072411,2072403,2072411,2072420,1,-5,4.6216,0,4.5431
332,5817444,5817436,5818204,5818213,3,6,4.1355,380.0,4.5429
333,6642502,6642494,6643102,6643111,5,9,4.04,150.0,4.5427
334,218311,218303,218791,218800,4,9,3.9706,160.0,4.5384
335,1850138,1850130,1850303,1850312,3,8,4.433,82.5,4.5361
336,6002571,6002563,6002818,6002827,3,9,4.3478,123.5,4.5336
337,896359,896351,896681,896690,2,1,4.9586,322.0,4.5333
338,748424,748416,749462,749471,5,3,3.9547,259.5,4.5282
339,4694407,4694399,4694924,4694933,4,5,4.4895,172.3333,4.528
340,2385816,2385808,2386199,2386208,3,5,4.0182,191.5,4.5262
341,5624777,5624769,5625036,5625045,3,9,4.1141,129.5,4.5246
342,4396400,4396392,4396831,4396840,3,3,4.0958,215.5,4.5212
343,3434062,3434054,3434311,3434320,2,3,4.8013,249.0,4.516
344,4201236,4201228,4201928,4201937,4,3,4.061,230.6667,4.5153
345,4354193,4354185,4354257,4354266,2,8,4.4179,64.0,4.5054
346,3044304,3044296,3044514,3044523,3,0,4.4271,105.0,4.5027
347,878914,878906,879469,879478,3,7,4.6904,277.5,4.501
348,4715948,4715940,4716146,4716155,3,0,4.1451,99.0,4.4964
349,5215514,5215506,5216091,5216100,3,7,4.6003,288.5,4.4954
350,2735932,2735924,2736125,2736134,3,0,4.4609,96.5,4.4928
351,2772362,2772354,2772718,2772727,3,5,4.0482,178.0,4.4902
352,3722748,3722740,3722812,3722821,2,8,4.3107,64.0,4.4891
353,4316456,4316448,4316815,4316824,2,1,4.6308,359.0,4.486
354,6138335,6138327,6139533,6139542,5,7,4.3883,299.5,4.4717
355,1595269,1595261,1595269,1595278,1,-5,4.6021,0,4.4676
356,4651882,4651874,4652173,4652182,3,9,3.767,145.5,4.4573
357,1072238,1072230,1072981,1072990,4,3,3.8697,247.6667,4.4566
358,3821063,3821055,3821775,3821784,4,3,3.983,237.3333,4.4555
359,4637227,4637219,4637554,4637563,3,5,4.6576,163.5,4.4545
360,3515987,3515979,3516909,3516918,4,7,4.1343,307.3333,4.4434
361,1487971,1487963,1488280,1488289,3,9,4.3947,154.5,4.4379
362,701927,701919,702178,702187,3,9,4.1373,125.5,4.4273
363,6306735,6306727,6307270,6307279,3,7,3.7352,267.5,4.4252
364,5463308,5463300,5463363,5463372,2,8,4.8894,55.0,4.4232
365,2743803,2743795,2743875,2743884,2,8,4.5287,72.0,4.4165
366,5946012,5946004,5946100,5946109,2,0,4.7721,88.0,4.4082
367,2767434,2767426,2767694,2767703,3,9,4.6108,130.0,4.4045
368,2196448,2196440,2197196,2197205,3,6,3.7773,374.0,4.4036
369,5034607,5034599,5034607,5034616,1,-5,4.5884,0,4.3974
370,5253481,5253473,5253539,5253548,3,4,3.9101,29.0,4.3956
371,1787084,1787076,1787102,1787111,2,4,5.2933,18.0,4.3945
372,4217503,4217495,4217544,4217553,2,4,4.6003,41.0,4.3945
373,3747549,3747541,3748100,3748109,3,7,4.2652,275.5,4.3937
374,6113460,6113452,6113581,6113590,3,8,3.9066,60.5,4.3922
375,6068474,6068466,6068888,6068897,4,9,3.8508,138.0,4.3834
376,1816318,1816310,1816612,1816621,2,7,4.2168,294.0,4.3805
377,2241644,2241636,2241757,2241766,3,8,3.8477,56.5,4.3501
378,5620097,5620089,5620394,5620403,4,0,3.8097,99.0,4.3472
379,422955,422947,423297,423306,3,5,4.3862,171.0,4.3434
380,1859597,1859589,1859959,1859968,3,5,4.1018,181.0,4.3377
381,4417565,4417557,4418060,4418069,3,3,3.9431,247.5,4.3335
382,3039228,3039220,3039889,3039898,3,1,4.4306,330.5,4.3249
383,2486230,2486222,2486762,2486771,4,5,4.0835,177.3333,4.3188
384,4452312,4452304,4452708,4452717,3,5,4.3883,198.0,4.312
385,6407836,6407828,6408166,6408175,3,5,3.762,165.0,4.3118
386,4124079,4124071,4124288,4124297,2,3,4.209,209.0,4.3055
387,1042876,1042868,1043227,1043236,3,5,3.6737,175.5,4.3015
388,1301157,1301149,1301524,1301533,3,5,4.1018,183.5,4.299
389,2186702,2186694,2187228,2187237,3,7,4.0926,263.0,4.2964
390,3543623,3543615,3543859,3543868,3,0,4.1805,118.0,4.2941
391,3733127,3733119,3733289,3733298,3,8,4.0395,81.0,4.2929
392,1138382,1138374,1138830,1138839,3,3,4.4737,224.0,4.2894
