id,center_pos,start_pos,end_pos,class_id,weight
118,6076216,6076208,6076225,-1,3.485452247339714
119,6076808,6076800,6076817,-5,3.3990271043132516
120,6077235,6077227,6077244,9,4.079876673709276
121,6077470,6077462,6077479,9,3.265200170411153
122,6077533,6077525,6077542,9,4.617982957425132
123,6079550,6079542,6079559,-1,3.010995384301463
124,6080251,6080243,6080260,-1,3.2410881076020264
125,6080301,6080293,6080310,-1,3.1643094285075746
126,6081286,6081278,6081295,5,3.431798275933005
127,6081484,6081476,6081493,5,3.0034883278458215
128,6081923,6081915,6081932,5,3.3306831194338877
129,6082276,6082268,6082285,5,3.2992962828549808
130,6082315,6082307,6082324,5,3.321481620959886
131,6082915,6082907,6082924,-1,3.1214782044987937
132,6083028,6083020,6083037,-1,3.1505805862031004
133,6086426,6086418,6086435,2,3.0690509688324767
134,6086901,6086893,6086910,2,3.0809219076239263
135,6087190,6087182,6087199,4,3.530177984021837
136,6087229,6087221,6087238,4,3.1505805862031004
137,6087279,6087271,6087288,4,3.3027706572402824
138,6087315,6087307,6087324,4,4.008773924307505
139,6087380,6087372,6087389,5,3.7166987712964503
140,6087580,6087572,6087589,5,3.2097148359667584
141,6087765,6087757,6087774,5,3.0310503190186573
142,6088780,6088772,6088789,-1,3.129596094720973
143,6090301,6090293,6090310,7,3.0004345117740177
144,6090424,6090416,6090433,7,3.063486257521107
145,6090921,6090913,6090930,7,3.496209316942819
146,6091964,6091956,6091973,-1,3.4509967379742124
147,6092357,6092349,6092366,-1,3.9871627752948275
148,6093411,6093403,6093420,6,3.129596094720973
149,6093737,6093729,6093746,6,3.007446482167864
150,6094211,6094203,6094220,6,3.679853713888946
151,6096073,6096065,6096082,-1,3.625251653989896
152,6096711,6096703,6096720,-5,3.694648630553376
153,6096936,6096928,6096945,8,3.1325325121409486
154,6097004,6096996,6097013,8,3.30189945437661
155,6097039,6097031,6097048,8,3.570247719997592
156,6097127,6097119,6097136,8,3.4609239012072233
157,6097590,6097582,6097599,8,4.0034883278458215
158,6097693,6097685,6097702,8,3.677780705266081
159,6097727,6097719,6097736,8,3.0385789059335515
160,6098167,6098159,6098176,1,3.0555173278498313
161,6098491,6098483,6098500,1,4.239577516576788
162,6100780,6100772,6100789,4,3.2034256667895704
163,6100838,6100830,6100847,4,4.00436480540245
164,6100858,6100850,6100867,4,3.190440285364732
165,6101330,6101322,6101339,-5,3.049635145623877
166,6103249,6103241,6103258,-1,3.3242216583259148
167,6103330,6103322,6103339,-1,3.184422251675733
168,6104449,6104441,6104458,-1,3.9871627752948275
169,6105264,6105256,6105273,-1,3.218244625347531
170,6105982,6105974,6105991,7,3.4400933749638876
171,6106244,6106236,6106253,7,3.309803919971486
172,6106639,6106631,6106648,1,3.5100415205751654
173,6106957,6106949,6106966,1,3.9030899869919438
174,6107285,6107277,6107294,1,3.1555228242543185
175,6108770,6108762,6108779,-1,3.285670240254767
176,6108886,6108878,6108895,-1,3.073143291050308
177,6113274,6113266,6113283,-5,4.107905397309519
178,6113460,6113452,6113469,8,3.906578314837765
179,6113540,6113532,6113549,8,3.1811145854059903
180,6113581,6113573,6113590,8,3.9030899869919438
181,6113775,6113767,6113784,-5,4.876148359032914
182,6114135,6114127,6114144,5,3.2365720064370627
183,6114336,6114328,6114345,5,4.464705879957229
184,6115992,6115984,6116001,-1,3.7166987712964503
185,6116286,6116278,6116295,-1,3.2873502983727887
186,6116799,6116791,6116808,-1,3.0254883072626715
187,6118548,6118540,6118557,-5,3.661543506395395
188,6118928,6118920,6118937,0,3.3419886033428874
189,6118991,6118983,6119000,0,3.199282921717615
190,6119245,6119237,6119254,0,3.4814860601221125
191,6119275,6119267,6119284,0,3.1390633792999063
192,6119929,6119921,6119938,-1,3.0809219076239263
193,6122239,6122231,6122248,6,3.0371573187987577
194,6122615,6122607,6122624,6,3.08460016478773
195,6123031,6123023,6123040,6,3.1348960253588722
196,6124296,6124288,6124305,-1,3.211124884224583
197,6125555,6125547,6125564,-1,3.184422251675733
198,6126205,6126197,6126214,-1,3.2781893847874533
199,6128672,6128664,6128681,-1,3.0043648054024503
200,6129161,6129153,6129170,-1,3.288192770958809
201,6129822,6129814,6129831,-1,3.3798639450262424
202,6131688,6131680,6131697,-1,3.496209316942819
203,6131868,6131860,6131877,-1,3.661543506395395
204,6132614,6132606,6132623,-1,3.4828041020500256
205,6132676,6132668,6132685,-1,3.5243288116755704
206,6133190,6133182,6133199,-1,3.555955204081924
207,6133487,6133479,6133496,-1,3.1007268126823964
208,6134357,6134349,6134366,5,4.318758762624412
209,6134557,6134549,6134566,5,3.040005161671584
210,6134827,6134819,6134836,5,3.6556077263148894
211,6134977,6134969,6134986,5,3.1260984021355385
212,6135468,6135460,6135477,-5,3.1123826996642636
213,6136534,6136526,6136543,-1,3.309803919971486
214,6136607,6136599,6136616,-1,3.7569619513137056
215,6137177,6137169,6137186,-1,3.494850021680094
216,6137660,6137652,6137669,-1,3.404503778174426
217,6138335,6138327,6138344,7,4.388276691992658
218,6138690,6138682,6138699,7,3.211831628858832
219,6139093,6139085,6139102,7,3.289036881004724
220,6139505,6139497,6139514,7,3.067019178076802
221,6139533,6139525,6139542,7,3.028260409112222
222,6140250,6140242,6140259,3,5.549750891680639
223,6140557,6140549,6140566,3,3.070070439915412
224,6140694,6140686,6140703,3,3.8601209135987635
225,6141357,6141349,6141366,-1,3.549750891680639
226,6143218,6143210,6143227,-1,3.0268721464003012
227,6143571,6143563,6143580,-1,3.178486471595227
228,6146124,6146116,6146133,-1,3.1301817920206716
229,6147486,6147478,6147495,5,3.344861565188618
230,6147689,6147681,6147698,5,3.7986028756795487
231,6147923,6147915,6147932,0,3.1456939581989194
232,6147993,6147985,6148002,0,4.280668713016273
233,6148173,6148165,6148182,0,4.153662887870195
234,6148250,6148242,6148259,0,3.161150909262745
235,6149383,6149375,6149392,-1,3.1830961606243395
236,6151474,6151466,6151483,-1,4.087246696328677
237,6151595,6151587,6151604,-1,3.1180450286603993
238,6152915,6152907,6152924,-1,4.575118363368933
239,6152971,6152963,6152980,-1,3.370590400897281
240,6153866,6153858,6153875,-1,3.7328282715969863
241,6154432,6154424,6154441,-1,3.621602099051862
242,6155029,6155021,6155038,-1,3.5543957967264026
243,6156093,6156085,6156102,-1,3.049635145623877
244,6156871,6156863,6156880,-1,3.87942606879415
245,6157029,6157021,6157038,-1,3.0004345117740177
246,6158069,6158061,6158078,-1,3.0096611452123985
247,6158529,6158521,6158538,-1,3.061480274823508
248,6159407,6159399,6159416,5,3.190440285364732
249,6159562,6159554,6159571,5,3.767003889607846
250,6159783,6159775,6159792,5,3.417936637088291
251,6160266,6160258,6160275,5,3.2471835688117285
252,6160430,6160422,6160439,5,3.5100415205751654
253,6161459,6161451,6161468,-1,4.405607449624573
254,6161715,6161707,6161724,-1,3.402304814074488
255,6162595,6162587,6162604,-1,3.1243600629958315
256,6163898,6163890,6163907,-1,3.779891911959945
257,6165117,6165109,6165126,-1,3.176525770829699
258,6166271,6166263,6166280,-1,3.070070439915412
259,6166472,6166464,6166481,-1,3.2471835688117285
260,6167762,6167754,6167771,-1,3.0530567293021744
261,6167844,6167836,6167853,-1,3.1343039400839294
262,6169904,6169896,6169913,1,3.1243600629958315
263,6170231,6170223,6170240,1,3.2549252084179425
264,6170603,6170595,6170612,1,3.6516951369518393
265,6171609,6171601,6171618,3,3.562249437179612
266,6171777,6171769,6171786,3,3.2247537402597635
267,6172037,6172029,6172046,3,3.11975822410452
268,6172605,6172597,6172614,-1,3.0619809025237896
269,6172659,6172651,6172668,-1,3.135488918941608
270,6173292,6173284,6173301,-1,3.0021769192542744
271,6173361,6173353,6173370,-1,3.9430951486635273
272,6175284,6175276,6175293,-1,3.30189945437661
273,6175842,6175834,6175851,-1,3.815308569182401
274,6176825,6176817,6176834,-1,3.1694113313148558
275,6177399,6177391,6177408,-1,3.0222763947111524
276,6179028,6179020,6179037,6,3.749579997691106
277,6179527,6179519,6179536,6,3.27083521030723
278,6179787,6179779,6179796,6,3.5575202309355514
279,6180608,6180600,6180617,7,3.071092309756047
280,6180879,6180871,6180888,7,3.0105501823333083
281,6181325,6181317,6181334,9,3.600326278518962
282,6181489,6181481,6181498,9,3.309803919971486
283,6181665,6181657,6181674,9,3.54515513999149
284,6181747,6181739,6181756,9,3.9318141382538383
285,6182885,6182877,6182894,-5,3.1272611725273314
286,6183208,6183200,6183217,0,3.401209493236885
287,6183300,6183292,6183309,0,3.415668775632469
288,6183389,6183381,6183398,0,3.2441251443275085
289,6184195,6184187,6184204,-1,3.0150228735845066
290,6184983,6184975,6184992,-1,3.1284270644541214
291,6185319,6185311,6185328,-1,3.207608310501746
292,6187187,6187179,6187196,-5,3.896196279044043
293,6187531,6187523,6187540,0,3.2247537402597635
294,6187611,6187603,6187620,0,3.6903698325741012
295,6187717,6187709,6187726,0,3.576754126063192
296,6188927,6188919,6188936,-1,3.0381045263321496
297,6189218,6189210,6189227,-1,3.193820026016113
298,6190363,6190355,6190372,-1,3.012780770091995
299,6191518,6191510,6191527,-5,3.8181564120552274
300,6192015,6192007,6192024,0,3.5257837359237447
301,6192054,6192046,6192063,0,3.2924298239020637
302,6192177,6192169,6192186,0,3.2168113089247425
303,6192275,6192267,6192284,0,3.7594507517174005
304,6193573,6193565,6193582,8,3.068033885271827
305,6193627,6193619,6193636,8,3.2034256667895704
306,6194036,6194028,6194045,-5,3.573488738635425
307,6194312,6194304,6194321,5,3.679853713888946
308,6194489,6194481,6194498,5,3.170053304058364
309,6194729,6194721,6194738,9,4.066006836168758
310,6194862,6194854,6194871,9,3.0958256317158366
311,6194968,6194960,6194977,9,3.266000713461613
312,6198365,6198357,6198374,-1,3.2831622767004753
313,6199442,6199434,6199451,-1,3.104577453960592
314,6199747,6199739,6199756,-1,3.3458234581220396
315,6200447,6200439,6200456,-1,3.006123085058789
316,6200693,6200685,6200702,-1,3.2932822176632413
317,6201214,6201206,6201223,5,3.0021769192542744
318,6201396,6201388,6201405,5,3.749579997691106
319,6201675,6201667,6201684,9,3.202040356262804
320,6201752,6201744,6201761,9,3.4559319556497243
321,6202004,6201996,6202013,9,3.0199966284162536
322,6202083,6202075,6202092,9,3.2097148359667584
323,6202994,6202986,6203003,-1,3.374687549038326
324,6204030,6204022,6204039,-1,3.515700160653214
325,6205398,6205390,6205407,-1,3.431798275933005
326,6205698,6205690,6205707,-1,3.6968039425795114
327,6206207,6206199,6206216,-1,3.473660722610156
328,6206954,6206946,6206963,-1,3.339134521996131
329,6207048,6207040,6207057,-1,3.1643094285075746
330,6208570,6208562,6208579,-1,3.3334820194451193
331,6208945,6208937,6208954,-1,3.0105501823333083
332,6209907,6209899,6209916,0,3.5072396109731625
333,6210039,6210031,6210048,0,3.151810883008601
334,6210113,6210105,6210122,0,3.6289321377282637
335,6211159,6211151,6211168,7,3.396855627379818
336,6211659,6211651,6211668,7,3.1469104701481343
337,6211704,6211696,6211713,7,3.4672456210075024
338,6212824,6212816,6212833,-1,3.035740369803151
339,6214139,6214131,6214148,3,3.9136401693252516
340,6214388,6214380,6214397,3,4.089909454405932
341,6215451,6215443,6215460,3,3.5100415205751654
342,6215620,6215612,6215629,3,3.374687549038326
343,6216079,6216071,6216088,3,3.211124884224583
344,6216168,6216160,6216177,3,3.7166987712964503
345,6217803,6217795,6217812,-1,3.424812155072339
346,6218577,6218569,6218586,-1,3.4814860601221125
347,6219134,6219126,6219143,-1,3.1079053973095196
348,6219532,6219524,6219541,-1,3.1062382379420566
349,6221419,6221411,6221428,-1,3.322393047279507
350,6222232,6222224,6222241,-1,3.6055483191737836
351,6223667,6223659,6223676,-1,3.219682687859849
352,6225251,6225243,6225260,-1,3.0123337350737254
353,6226539,6226531,6226548,-1,3.6556077263148894
354,6227140,6227132,6227149,-1,3.0609802235513337
355,6227403,6227395,6227412,-1,4.33161408331
356,6229487,6229479,6229496,-1,4.20342566678957
357,6229620,6229612,6229629,-1,3.26440110030182
358,6233817,6233809,6233826,-1,3.202040356262804
359,6235330,6235322,6235339,-1,3.0985416786038877
360,6235574,6235566,6235583,-1,3.1444808443322
361,6236090,6236082,6236099,-1,3.393618634889395
362,6237722,6237714,6237731,6,3.0385789059335515
363,6238113,6238105,6238122,6,3.175223537524454
364,6238552,6238544,6238561,6,3.4762535331884354
365,6240390,6240382,6240399,-1,3.159893905543242
366,6243942,6243934,6243951,-1,3.114638779968488
367,6243975,6243967,6243984,-1,4.681936665037238
368,6247856,6247848,6247865,-1,3.7189666327522723
369,6248379,6248371,6248388,4,3.684029654543082
370,6248406,6248398,6248415,4,6.416801226031377
371,6249398,6249390,6249407,-1,3.866461091629782
372,6252503,6252495,6252512,5,3.1444808443322
373,6252565,6252557,6252574,5,4.037630664329979
374,6252851,6252843,6252860,5,3.221848749616356
375,6254377,6254369,6254386,-1,3.083546051450075
376,6255195,6255187,6255204,-5,3.0172766123314547
377,6255422,6255414,6255431,0,3.113509274827518
378,6255589,6255581,6255598,0,3.3767507096020997
379,6255631,6255623,6255640,0,3.068542129310995
380,6255852,6255844,6255861,-5,4.115204636051019
381,6257808,6257800,6257817,-1,3.1272611725273314
382,6257966,6257958,6257975,-1,3.041914151478915
383,6258659,6258651,6258668,-1,3.092588639225414
384,6259462,6259454,6259471,8,4.24184537803261
385,6259549,6259541,6259558,8,3.5331323796458904
386,6259587,6259579,6259596,8,3.1555228242543185
387,6259762,6259754,6259771,-5,3.4377071355435254
388,6260371,6260363,6260380,-1,3.85078088734462
389,6260974,6260966,6260983,-1,3.869666231504994
390,6261513,6261505,6261522,-1,3.707743928643524
391,6261940,6261932,6261949,-1,3.2740883677049517
392,6262712,6262704,6262721,-1,3.175874166083451
393,6262732,6262724,6262741,-1,3.073143291050308
394,6263286,6263278,6263295,6,3.284832642151542
395,6263648,6263640,6263657,6,3.176525770829699
396,6264042,6264034,6264051,6,3.1186153432294272
397,6265730,6265722,6265739,-1,3.0530567293021744
398,6266756,6266748,6266765,9,3.1951793212788377
399,6267014,6267006,6267023,9,3.0168249279621873
400,6267032,6267024,6267041,9,4.213248577854439
401,6268340,6268332,6268349,-1,3.1438755557577
402,6269381,6269373,6269390,-1,3.1301817920206716
403,6270714,6270706,6270723,-1,3.3458234581220396
404,6270925,6270917,6270934,-1,3.7772835288524167
405,6272109,6272101,6272118,-1,3.5287082889410613
406,6272166,6272158,6272175,-1,3.0096611452123985
407,6273583,6273575,6273592,-1,3.3675427078152755
408,6274965,6274957,6274974,1,3.199282921717615
409,6275386,6275378,6275395,1,3.0163737128754655
410,6275626,6275618,6275635,1,3.7189666327522723
411,6276366,6276358,6276375,3,3.094743951251549
412,6276551,6276543,6276560,3,3.661543506395395
413,6276848,6276840,6276857,3,3.055024091587952
414,6277352,6277344,6277361,-5,3.1444808443322
415,6278275,6278267,6278284,-1,3.9507819773298185
416,6279546,6279538,6279555,-1,3.0510982390297863
417,6279767,6279759,6279776,-1,3.362510270487489
418,6281074,6281066,6281083,-1,3.570247719997592
419,6281602,6281594,6281611,7,3.3685562309868278
420,6282088,6282080,6282097,7,3.39577394691553
421,6282146,6282138,6282155,7,3.1817741063860443
422,6283088,6283080,6283097,-1,4.480172006224281
423,6283389,6283381,6283398,-1,3.0746879085003505
424,6283932,6283924,6283941,-1,3.2335871528876003
425,6284710,6284702,6284719,3,3.1186153432294272
426,6284961,6284953,6284970,3,3.6736641390712483
427,6285338,6285330,6285347,4,3.1617807780923743
428,6285356,6285348,6285365,4,3.416801226031377
429,6285413,6285405,6285422,4,3.1542819820333414
430,6286509,6286501,6286518,-1,3.6179829574251317
431,6286964,6286956,6286973,-1,3.2204035087421756
432,6287508,6287500,6287517,5,3.3726341434072675
433,6287582,6287574,6287591,5,3.1243600629958315
434,6287896,6287888,6287905,5,3.774690718274137
435,6289086,6289078,6289095,-1,3.111820506081675
436,6289411,6289403,6289420,-1,3.109020403010311
437,6292398,6292390,6292407,3,3.3565473235138126
438,6292454,6292446,6292463,3,4.145086977692144
439,6292882,6292874,6292891,3,3.1958605676646497
440,6293397,6293389,6293406,-1,3.05898575629443
441,6293716,6293708,6293725,-1,3.6903698325741012
442,6294434,6294426,6294443,-1,3.4400933749638876
443,6294817,6294809,6294826,-1,3.092588639225414
444,6295375,6295367,6295384,-1,3.0996328713435295
445,6295404,6295396,6295413,-1,3.350665141287858
446,6297225,6297217,6297234,-1,3.0145735259169983
447,6297687,6297679,6297696,-1,3.341035157335565
448,6298631,6298623,6298640,-1,3.0819696632151197
449,6298945,6298937,6298954,-1,3.153044674980176
450,6300154,6300146,6300163,-1,3.7986028756795487
451,6300786,6300778,6300795,3,3.7904849854573692
452,6301172,6301164,6301181,3,3.5086383061657274
453,6301245,6301237,6301254,3,3.2992962828549808
454,6301834,6301826,6301843,-1,3.114638779968488
455,6303304,6303296,6303313,-1,3.1023729087095586
456,6303476,6303468,6303485,-1,3.1220530483708115
457,6304110,6304102,6304119,-1,3.316052869248488
458,6305177,6305169,6305186,5,3.3467874862246565
459,6305206,6305198,6305215,5,3.9355420107730814
460,6305507,6305499,6305516,5,3.4078232426041333
461,6306735,6306727,6306744,7,3.7351821769904636
462,6306916,6306908,6306925,7,3.714442690992226
463,6307270,6307262,6307279,7,3.494850021680094
464,6307719,6307711,6307728,0,3.1272611725273314
465,6307888,6307880,6307897,0,3.490797477668897
466,6307940,6307932,6307949,0,3.3124710387853655
467,6308227,6308219,6308236,0,3.7878123955960423
468,6308338,6308330,6308347,0,3.290730039024169
469,6309017,6309009,6309026,-1,3.2510371387438384
470,6310149,6310141,6310158,-1,3.661543506395395
471,6310183,6310175,6310192,-1,3.0385789059335515
472,6312198,6312190,6312207,-1,3.0070049015686586
473,6312870,6312862,6312879,7,3.4145392704914994
474,6313180,6313172,6313189,7,3.1636758842932484
475,6313405,6313397,6313414,7,3.0381045263321496
476,6313750,6313742,6313759,0,3.7189666327522723
477,6313858,6313850,6313867,0,3.039529222465701
478,6315099,6315091,6315108,-1,3.1313555616051745
479,6315798,6315790,6315807,5,3.2139587897574455
480,6315933,6315925,6315942,5,3.492144128304169
481,6316201,6316193,6316210,5,3.159893905543242
482,6316370,6316362,6316379,5,3.088842391260023
483,6317647,6317639,6317656,-1,3.616184634019569
484,6320350,6320342,6320359,-1,3.0114410431213843
485,6320943,6320935,6320952,-1,4.761953896871205
486,6321891,6321883,6321900,-1,4.3448615651886175
487,6324194,6324186,6324203,-1,3.428291168191312
488,6325082,6325074,6325091,-1,3.563837352959244
489,6326737,6326729,6326746,-1,3.9507819773298185
490,6328107,6328099,6328116,-1,3.037630664329979
491,6329733,6329725,6329742,-1,3.113509274827518
492,6332727,6332719,6332736,-1,3.0525662781129492
493,6333361,6333353,6333370,-1,3.0186344909214555
494,6334443,6334435,6334452,-1,4.158015195409886
495,6335850,6335842,6335859,-1,3.053547734986927
496,6335868,6335860,6335877,-1,3.832682665251824
497,6336630,6336622,6336639,-1,3.24184537803261
498,6336968,6336960,6336977,-1,3.0039263455147247
499,6339438,6339430,6339447,-1,3.6556077263148894
500,6340253,6340245,6340262,5,3.223298816011589
501,6340459,6340451,6340468,5,4.189767482004916
502,6340740,6340732,6340749,5,3.7471469690201067
503,6340769,6340761,6340778,5,3.473660722610156
504,6341652,6341644,6341661,-1,3.0467236633326955
505,6342691,6342683,6342700,-5,3.598599459218456
506,6342995,6342987,6343004,5,3.752026733638193
507,6343201,6343193,6343210,5,4.623423042943488
508,6343821,6343813,6343830,-1,3.4546928835341757
509,6344652,6344644,6344661,-1,3.1249387366083
510,6345250,6345242,6345259,-1,3.1396619934290064
511,6345583,6345575,6345592,-1,3.5016894462103996
512,6346126,6346118,6346135,-1,3.804100347590766
513,6348047,6348039,6348056,-1,3.30715308072277
514,6348907,6348899,6348916,-5,3.0315170514460648
515,6349176,6349168,6349185,5,4.8326826652518236
516,6349369,6349361,6349378,5,3.55129368009492
517,6352393,6352385,6352402,-1,3.1319436381769585
518,6352426,6352418,6352435,-1,3.0145735259169983
519,6353380,6353372,6353389,-1,3.3685562309868278
520,6354054,6354046,6354063,4,3.185086818724926
521,6354092,6354084,6354101,4,3.1870866433571443
522,6354118,6354110,6354127,4,4.1249387366083
523,6356478,6356470,6356487,-1,3.176525770829699
524,6357205,6357197,6357214,-1,3.3115801779972895
525,6357566,6357558,6357575,-1,3.4078232426041333
526,6358318,6358310,6358327,-1,3.0141246426916064
527,6359274,6359266,6359283,8,3.0721165896692932
528,6359360,6359352,6359369,8,3.0609802235513337
529,6359412,6359404,6359421,8,3.4377071355435254
530,6359692,6359684,6359701,9,3.2306226739238615
531,6359829,6359821,6359838,9,4.4698003017969175
532,6360531,6360523,6360540,-1,3.0851281824599495
533,6360634,6360626,6360643,-1,3.612610173661271
534,6362503,6362495,6362512,-1,3.543633966870957
535,6363343,6363335,6363352,-1,3.1123826996642636
536,6364054,6364046,6364063,-1,3.0476919903378747
537,6366721,6366713,6366730,-1,3.749579997691106
538,6366913,6366905,6366922,-1,3.1174754620451197
539,6367493,6367485,6367502,6,3.8096683018297086
540,6368000,6367992,6368009,6,3.162411561764489
541,6368332,6368324,6368341,6,3.9956786262173574
542,6370808,6370800,6370817,-1,3.114638779968488
543,6371984,6371976,6371993,-1,3.0163737128754655
544,6372277,6372269,6372286,-1,3.684029654543082
545,6374621,6374613,6374630,-1,3.065501548756432
546,6376071,6376063,6376080,-1,3.2549252084179425
547,6376762,6376754,6376771,-1,3.1890957193312994
548,6376816,6376808,6376825,-1,3.022733787572707
549,6377391,6377383,6377400,-1,4.605548319173784
550,6378420,6378412,6378429,-1,3.7189666327522723
551,6378901,6378893,6378910,-1,3.094743951251549
552,6380791,6380783,6380800,-1,4.714442690992226
553,6381498,6381490,6381507,-1,3.068542129310995
554,6382193,6382185,6382202,-1,3.027334407733889
555,6382662,6382654,6382671,-1,3.543633966870957
556,6383715,6383707,6383724,-1,3.362510270487489
557,6387031,6387023,6387040,-1,3.317854923626168
