rank_id,start_pos,start_pos_head_axis,end_pos,end_pos_tail_axis,cluster_size,belong_which_class,max_weight,average_gap,score
95,83960418,83960410,83962030,83962039,6,1,4.37059,322.4,9.989764
96,101183694,101183686,101185052,101185061,9,5,4.337242,169.75,9.987237
97,76896310,76896302,76896384,76896393,3,4,5.847712,37.0,9.986477
98,28389216,28389208,28390249,28390258,5,3,4.860121,258.25,9.970479
99,37894651,37894643,37894942,37894951,4,0,5.446117,97.0,9.957181
100,129925107,129925099,129925199,129925208,2,0,7.020907,92.0,9.957021
101,8277826,8277818,8277908,8277917,2,8,6.133122,82.0,9.947707
102,111879046,111879038,111880957,111880966,7,1,4.463442,318.5,9.942195
103,117566969,117566961,117567181,117567190,5,8,4.74958,53.0,9.93343
104,63271015,63271007,63271107,63271116,2,0,6.545155,92.0,9.925504
105,25996920,25996912,25997486,25997495,3,7,5.497573,283.0,9.901941
106,59348750,59348742,59348843,59348852,2,0,6.01055,93.0,9.900745
107,60740341,60740333,60740507,60740516,2,5,5.522879,166.0,9.886613
108,28714393,28714385,28714393,28714402,1,-5,6.744727,0,9.872177
109,56746469,56746461,56746596,56746605,2,9,6.856985,127.0,9.855836
110,128673254,128673246,128673991,128674000,15,8,3.872895,52.642857,9.827693
111,94078967,94078959,94079320,94079329,4,0,4.735182,117.666667,9.823794
112,126612151,126612143,126612582,126612591,3,3,5.677781,215.5,9.818645
113,58672942,58672934,58673038,58673047,4,4,5.369572,32.0,9.789929
114,55146303,55146295,55146340,55146349,2,4,6.534617,37.0,9.768022
115,93654956,93654948,93655162,93655171,3,0,6.294992,103.0,9.742408
116,115366070,115366062,115366259,115366268,3,0,5.838632,94.5,9.728777
117,57563710,57563702,57564091,57564100,2,6,6.910095,381.0,9.722427
118,33855113,33855105,33855439,33855448,4,0,5.037631,108.666667,9.713529
119,40043809,40043801,40044113,40044122,3,9,5.262807,152.0,9.7033
120,23848943,23848935,23849369,23849378,4,9,4.872895,142.0,9.687719
121,88009680,88009672,88010427,88010436,4,3,5.583359,249.0,9.684046
122,47984153,47984145,47984282,47984291,2,9,5.347754,129.0,9.64911
123,63104663,63104655,63104749,63104758,2,0,6.221849,86.0,9.648348
124,38523901,38523893,38523921,38523930,2,4,6.076756,20.0,9.64827
125,16025032,16025024,16025367,16025376,4,0,5.254145,111.666667,9.639401
126,38255191,38255183,38255729,38255738,4,5,4.546682,179.333333,9.617517
127,79219344,79219336,79219380,79219389,2,4,5.440093,36.0,9.611923
128,85334116,85334108,85334238,85334247,3,8,5.462181,61.0,9.610266
129,90374304,90374296,90374720,90374729,4,9,5.02641,138.666667,9.595518
130,91748499,91748491,91748685,91748694,2,5,5.309804,186.0,9.59143
131,96375554,96375546,96376513,96376522,4,1,4.744727,319.666667,9.558687
132,123185771,123185763,123186098,123186107,2,1,5.50724,327.0,9.555156
133,123199234,123199226,123199559,123199568,2,1,5.50724,325.0,9.555156
134,22538891,22538883,22539124,22539133,2,3,6.291579,233.0,9.543313
135,20691945,20691937,20693409,20693418,6,7,4.504456,292.8,9.540578
136,61300533,61300525,61301261,61301270,3,1,5.080922,364.0,9.536376
137,69718872,69718864,69719453,69719462,3,7,5.146302,290.5,9.531121
138,83388320,83388312,83388834,83388843,4,5,5.068542,171.333333,9.524409
139,39667901,39667893,39668569,39668578,6,9,4.064997,133.6,9.516194
140,103115514,103115506,103115726,103115735,2,3,6.279014,212.0,9.515983
141,119105206,119105198,119105690,119105699,3,3,6.088842,242.0,9.513282
142,38401531,38401523,38401925,38401934,3,5,5.354578,197.0,9.486032
143,18781150,18781142,18781249,18781258,2,0,6.0846,99.0,9.467423
144,101645121,101645113,101645215,101645224,3,4,5.171985,47.0,9.466446
145,81632451,81632443,81633029,81633038,4,5,5.022734,192.666667,9.460184
146,27779936,27779928,27779974,27779983,2,4,6.844664,38.0,9.459281
147,18279957,18279949,18280941,18280950,4,1,4.728158,328.0,9.455893
148,66691200,66691192,66691336,66691345,2,9,6.910095,136.0,9.43632
149,128319307,128319299,128319670,128319679,3,5,5.821023,181.5,9.428016
150,48302523,48302515,48303019,48303028,2,2,6.332547,496.0,9.424032
151,18619444,18619436,18621021,18621030,5,6,4.603801,394.25,9.400801
152,127146764,127146756,127146932,127146941,2,5,5.08197,168.0,9.393277
153,17670759,17670751,17670896,17670905,2,9,6.011887,137.0,9.386436
154,80153413,80153405,80153446,80153455,2,4,5.120331,33.0,9.38206
155,98929011,98929003,98929759,98929768,5,5,5.440093,187.0,9.377157
156,105395415,105395407,105395725,105395734,3,9,4.946922,155.0,9.368437
157,96048394,96048386,96048434,96048443,2,4,5.100179,40.0,9.357857
158,4822851,4822843,4823018,4823027,3,0,5.392545,83.5,9.349019
159,25890695,25890687,25890897,25890906,3,0,5.017277,101.0,9.337114
160,105046787,105046779,105047384,105047393,3,7,6.160522,298.5,9.330592
161,78143824,78143816,78144485,78144494,3,1,5.545155,330.5,9.32699
162,111296959,111296951,111297043,111297052,2,0,5.616185,84.0,9.32303
163,40389468,40389460,40390382,40390391,5,3,4.413413,228.5,9.31765
164,126550726,126550718,126551258,126551267,3,7,5.847712,266.0,9.30767
165,71457279,71457271,71457499,71457508,2,3,6.457175,220.0,9.292679
166,90552086,90552078,90552158,90552167,2,8,5.69037,72.0,9.288467
167,75466672,75466664,75466754,75466763,2,8,5.835647,82.0,9.287587
168,64925208,64925200,64925385,64925394,3,0,5.321482,88.5,9.283647
169,90482209,90482201,90482390,90482399,2,5,5.527244,181.0,9.282603
170,54648172,54648164,54648303,54648312,2,9,5.872895,131.0,9.276435
171,52692635,52692627,52693451,52693460,5,5,4.247184,204.0,9.272641
172,72502856,72502848,72503245,72503254,3,5,5.590067,194.5,9.269729
173,83374056,83374048,83374320,83374329,3,9,5.468521,132.0,9.238399
174,56831638,56831630,56831728,56831737,2,0,6.74958,90.0,9.238082
175,70507498,70507490,70507803,70507812,3,9,6.241845,152.5,9.23395
176,16795373,16795365,16795705,16795714,3,5,4.826814,166.0,9.207717
177,70975470,70975462,70975508,70975517,2,4,5.522879,38.0,9.202697
178,133112858,133112850,133113002,133113011,5,4,3.931814,36.0,9.19687
179,72783435,72783427,72783635,72783644,4,8,5.183759,66.666667,9.184026
180,117965734,117965726,117965909,117965918,2,5,7.464706,175.0,9.170442
181,11857644,11857636,11858105,11858114,2,2,6.798603,461.0,9.165257
182,26179520,26179512,26180658,26180667,5,7,4.809668,284.5,9.165047
183,87052393,87052385,87052891,87052900,4,5,4.847712,166.0,9.164584
184,45246940,45246932,45246994,45247003,3,4,5.68403,27.0,9.147625
185,132173172,132173164,132173249,132173258,5,4,4.14752,19.25,9.142297
186,25569131,25569123,25569914,25569923,3,6,5.079877,391.5,9.141196
187,69925317,69925309,69926246,69926255,5,3,4.798603,232.25,9.137904
188,108053858,108053850,108054015,108054024,2,9,6.240332,157.0,9.136673
189,103136343,103136335,103136505,103136514,2,5,5.872895,162.0,9.136307
190,93222634,93222626,93222895,93222904,3,9,5.41005,130.5,9.135061
191,31051727,31051719,31053244,31053253,6,7,4.277366,303.4,9.113977
192,34340047,34340039,34340108,34340117,2,8,5.429457,61.0,9.112755
193,129856207,129856199,129856266,129856275,3,4,4.886057,29.5,9.111936
194,131068938,131068930,131069095,131069104,7,4,3.617983,26.166667,9.100191
195,72638620,72638612,72638795,72638804,2,5,5.222573,175.0,9.097593
196,11376959,11376951,11376990,11376999,2,4,5.08302,31.0,9.08901
197,94491666,94491658,94491957,94491966,2,7,5.764472,291.0,9.088348
198,100299583,100299575,100299886,100299895,4,0,4.567031,101.0,9.07789
199,87762150,87762142,87762578,87762587,2,6,5.978811,428.0,9.077641
200,10069745,10069737,10069965,10069974,4,8,5.707744,73.333333,9.074667
201,78079843,78079835,78079900,78079909,2,8,6.454693,57.0,9.071768
202,86133149,86133141,86133311,86133320,3,8,5.089909,81.0,9.069412
203,47642062,47642054,47642651,47642660,3,7,5.31158,294.5,9.056417
204,131593408,131593400,131593568,131593577,2,9,5.966576,160.0,9.042126
205,71523908,71523900,71524651,71524660,6,9,4.527244,148.6,9.039058
206,79688711,79688703,79689062,79689071,2,1,6.493495,351.0,9.036538
207,10764799,10764791,10764844,10764853,3,4,4.732828,22.5,9.028033
208,16657502,16657494,16657786,16657795,2,7,5.369572,284.0,9.027038
209,132173478,132173470,132173628,132173637,6,4,4.14752,30.0,9.026238
210,9706174,9706166,9706517,9706526,4,0,4.882729,114.333333,9.023093
211,101593263,101593255,101593340,101593349,3,4,4.88941,38.5,9.022125
212,75569482,75569474,75569645,75569654,2,5,6.640165,163.0,9.015163
213,72687227,72687219,72687497,72687506,2,7,6.20204,270.0,9.010654
214,94050376,94050368,94050416,94050425,2,4,6.677781,40.0,9.009412
215,108543841,108543833,108544239,108544248,2,6,5.906578,398.0,9.002086
216,88699327,88699319,88699785,88699794,2,2,6.950782,458.0,8.988251
217,80264678,80264670,80264811,80264820,2,9,6.368556,133.0,8.987365
218,75523350,75523342,75523536,75523545,2,5,5.364516,186.0,8.985999
219,76603605,76603597,76603689,76603698,3,4,5.896196,42.0,8.963591
220,5713196,5713188,5713666,5713675,3,3,5.191789,235.0,8.961873
221,129317025,129317017,129318016,129318025,4,1,5.446117,330.333333,8.958884
222,43948847,43948839,43949205,43949214,3,5,5.086716,179.0,8.954134
223,5881941,5881933,5882002,5882011,2,8,5.175224,61.0,8.939557
224,16809911,16809903,16810320,16810329,5,0,4.752027,102.25,8.919906
225,30559134,30559126,30560054,30560063,4,7,4.679854,306.666667,8.916746
226,66819601,66819593,66820042,66820051,5,0,4.742321,110.25,8.910923
227,77886850,77886842,77886998,77887007,2,9,5.441291,148.0,8.90871
228,17529457,17529449,17531221,17531230,6,1,3.950782,352.8,8.908654
229,99791408,99791400,99791633,99791642,2,3,5.701147,225.0,8.902796
230,14675596,14675588,14675751,14675760,4,8,4.374688,51.666667,8.895123
231,94599647,94599639,94599894,94599903,2,3,6.0846,247.0,8.894682
232,47580119,47580111,47580398,47580407,2,7,5.465974,279.0,8.892985
233,16411774,16411766,16411796,16411805,2,4,5.91364,22.0,8.87757
234,98136681,98136673,98136731,98136740,2,8,5.436519,50.0,8.854537
235,131202834,131202826,131203164,131203173,3,5,5.064997,165.0,8.850989
236,59290562,59290554,59290816,59290825,3,9,6.355561,127.0,8.847375
237,98402814,98402806,98403222,98403231,3,5,4.432974,204.0,8.842365
238,91305280,91305272,91305576,91305585,3,9,5.408935,148.0,8.841945
239,5042236,5042228,5042381,5042390,2,9,5.443697,145.0,8.841124
240,17725008,17725000,17725205,17725214,3,0,4.978811,98.5,8.835389
241,127987386,127987378,127987871,127987880,2,2,5.787812,485.0,8.830396
242,106227128,106227120,106227744,106227753,4,5,4.946922,205.333333,8.828335
243,121291018,121291010,121291610,121291619,3,7,4.793174,296.0,8.817581
244,84301067,84301059,84302132,84302141,4,1,4.946922,355.0,8.813485
245,68639190,68639182,68639343,68639352,2,9,4.978811,153.0,8.803481
246,97663712,97663704,97664153,97664162,2,2,5.237321,441.0,8.798326
247,93997276,93997268,93997535,93997544,2,3,6.308919,259.0,8.797365
248,9744855,9744847,9745534,9745543,6,9,4.25649,135.8,8.795908
249,43187396,43187388,43187573,43187582,2,5,6.329754,177.0,8.79544
250,87486004,87485996,87487092,87487101,5,7,4.962574,272.0,8.787081
251,79756361,79756353,79756518,79756527,2,9,6.348722,157.0,8.776339
252,89181790,89181782,89182353,89182362,3,7,5.636388,281.5,8.775916
253,65403389,65403381,65403389,65403398,1,-5,6.443697,0,8.773565
254,16555321,16555313,16555816,16555825,4,5,4.920819,165.0,8.764529
255,40563778,40563770,40563926,40563935,2,9,4.91364,148.0,8.755138
256,33107864,33107856,33108015,33108024,3,8,6.232844,75.5,8.754618
257,4885529,4885521,4886194,4886203,4,3,4.68403,221.666667,8.745738
258,17620951,17620943,17621207,17621216,3,9,4.987163,128.0,8.734896
259,129494837,129494829,129494864,129494873,2,4,5.404504,27.0,8.730375
260,93038856,93038848,93039565,93039574,4,3,4.452225,236.333333,8.727986
261,14963753,14963745,14964055,14964064,3,9,6.197226,151.0,8.718362
262,122986036,122986028,122986435,122986444,3,5,5.002614,199.5,8.714081
263,85840962,85840954,85841224,85841233,3,9,6.307153,131.0,8.709272
264,16656078,16656070,16656142,16656151,2,8,5.823909,64.0,8.703924
265,47292690,47292682,47293022,47293031,2,1,5.141463,332.0,8.696631
266,55824174,55824166,55824272,55824281,2,0,5.301899,98.0,8.688718
267,5788745,5788737,5788948,5788957,3,0,6.501689,101.5,8.685861
268,20590092,20590084,20590294,20590303,3,0,6.249492,101.0,8.67294
269,24318212,24318204,24318321,24318330,3,8,5.247952,54.5,8.663208
270,64478762,64478754,64478928,64478937,2,5,5.14752,166.0,8.650023
271,18364251,18364243,18364694,18364703,3,3,5.761954,221.5,8.645126
272,29246146,29246138,29247634,29247643,5,1,4.394695,372.0,8.640016
273,48684116,48684108,48684313,48684322,2,5,5.545155,197.0,8.63994
274,73928122,73928114,73928690,73928699,3,7,5.659556,284.0,8.638599
275,75427532,75427524,75427699,75427708,2,5,5.939302,167.0,8.627877
276,45414792,45414784,45415174,45415183,2,6,5.088842,382.0,8.617489
277,43272888,43272880,43274012,43274021,5,7,4.169411,281.0,8.617118
278,81811213,81811205,81811869,81811878,5,5,4.231362,164.0,8.617072
279,120391141,120391133,120392318,120392327,6,3,4.037631,235.4,8.616755
280,117893681,117893673,117894023,117894032,5,0,4.273273,85.5,8.61446
281,23497238,23497230,23497882,23497891,4,3,4.910095,214.666667,8.60808
282,71017354,71017346,71017412,71017421,2,8,6.137869,58.0,8.603972
283,38439819,38439811,38440118,38440127,3,9,5.354578,149.5,8.601453
284,43666907,43666899,43667650,43667659,4,3,4.480172,247.666667,8.598375
285,44726801,44726793,44728099,44728108,7,3,3.958607,216.333333,8.595464
286,29271866,29271858,29271914,29271923,2,4,5.90309,48.0,8.592369
287,11532499,11532491,11532628,11532637,2,9,5.381952,129.0,8.590723
288,104312841,104312833,104313113,104313122,3,9,4.716699,136.0,8.587351
289,75277344,75277336,75277414,75277423,3,4,5.231362,35.0,8.586609
290,38999211,38999203,38999444,38999453,2,3,5.017277,233.0,8.586223
291,101642231,101642223,101642491,101642500,2,3,6.199971,260.0,8.579734
292,68036399,68036391,68036550,68036559,3,8,5.279014,75.5,8.579041
293,38889681,38889673,38890372,38890381,4,3,5.216811,230.333333,8.577716
294,61525798,61525790,61526211,61526220,2,6,5.036684,413.0,8.575411
295,81280236,81280228,81280922,81280931,5,5,4.667562,171.5,8.572743
296,12854341,12854333,12854456,12854465,3,8,5.324222,57.5,8.562831
297,101506173,101506165,101506270,101506279,2,0,5.649752,97.0,8.560834
298,603063,603055,603692,603701,3,7,6.210419,314.5,8.558462
299,42098318,42098310,42098538,42098547,3,0,5.716699,110.0,8.556227
300,59486643,59486635,59487142,59487151,3,3,5.025028,249.5,8.553896
301,1101987,1101979,1102555,1102564,3,7,4.779892,284.0,8.551137
302,33377442,33377434,33377576,33377585,2,9,5.315155,134.0,8.548896
303,5974421,5974413,5974701,5974710,9,4,4.008774,35.0,8.54862
304,60233889,60233881,60234256,60234265,3,5,6.434152,183.5,8.548305
305,55971560,55971552,55971812,55971821,2,3,5.289037,252.0,8.542676
306,129303182,129303174,129303342,129303351,2,9,5.560667,160.0,8.533616
307,70814035,70814027,70814215,70814224,2,5,5.042393,180.0,8.524533
308,55847494,55847486,55847676,55847685,3,0,5.761954,91.0,8.522436
309,41823091,41823083,41825116,41825125,7,1,4.917215,337.5,8.51706
310,73726616,73726608,73726931,73726940,3,9,5.536107,157.5,8.516241
311,128400564,128400556,128400773,128400782,4,8,4.714443,69.666667,8.512893
312,55780725,55780717,55781429,55781438,6,9,4.616185,140.8,8.512223
313,103318384,103318376,103319024,103319033,3,1,6.197226,320.0,8.510174
314,4495865,4495857,4495966,4495975,2,0,5.812479,101.0,8.507063
315,128553352,128553344,128553447,128553456,2,0,5.240332,95.0,8.506432
316,6248379,6248371,6248406,6248415,2,4,6.416801,27.0,8.495094
317,15031361,15031353,15032105,15032114,4,3,4.91364,248.0,8.493947
318,98753166,98753158,98753420,98753429,3,9,5.19044,127.0,8.493249
319,4720465,4720457,4721570,4721579,6,3,4.485452,221.0,8.485562
320,82493610,82493602,82493658,82493667,2,4,4.88941,48.0,8.479352
321,73686704,73686696,73686840,73686849,3,8,4.790485,68.0,8.478663
322,129021818,129021810,129021965,129021974,2,9,6.213959,147.0,8.476393
323,131069163,131069155,131069309,131069318,7,4,3.686133,24.333333,8.474496
324,78398000,78397992,78398209,78398218,3,0,4.79588,104.5,8.47347
325,19168018,19168010,19168040,19168049,2,4,5.059484,22.0,8.470846
326,11631298,11631290,11631677,11631686,3,5,4.946922,189.5,8.469288
327,48875581,48875573,48876158,48876167,4,5,4.465974,192.333333,8.457937
328,62440476,62440468,62440591,62440600,3,8,5.0846,57.5,8.456402
329,94803508,94803500,94803800,94803809,3,9,4.767004,146.0,8.45602
330,126096131,126096123,126096436,126096445,3,9,6.231362,152.5,8.449295
331,61253986,61253978,61254610,61254619,3,7,5.607303,312.0,8.440555
332,128366522,128366514,128366567,128366576,2,4,4.974694,45.0,8.435928
333,70241707,70241699,70241783,70241792,2,8,5.457175,76.0,8.435855
334,81972741,81972733,81973056,81973065,2,1,5.400117,315.0,8.431982
335,58303880,58303872,58304335,58304344,3,3,4.982967,227.5,8.429511
336,3892652,3892644,3893833,3893842,6,3,4.39794,236.2,8.425279
337,17625881,17625873,17625927,17625936,2,4,5.038579,46.0,8.422804
338,65374745,65374737,65375298,65375307,3,7,4.787812,276.5,8.421849
339,65435662,65435654,65435859,65435868,2,5,6.661544,197.0,8.419691
340,58940475,58940467,58940672,58940681,2,5,4.869666,197.0,8.419561
341,122191582,122191574,122191671,122191680,2,0,5.325139,89.0,8.419085
342,13692775,13692767,13692936,13692945,2,5,4.978811,161.0,8.416257
343,13004755,13004747,13004887,13004896,3,8,5.552842,66.0,8.414392
344,50334024,50334016,50334972,50334981,4,1,4.785156,316.0,8.407861
345,87271484,87271476,87271571,87271580,2,0,6.300162,87.0,8.401468
346,60300604,60300596,60300985,60300994,2,6,6.596879,381.0,8.395702
347,74326553,74326545,74326871,74326880,3,9,5.522879,159.0,8.390789
348,14436796,14436788,14436959,14436968,2,5,5.21467,163.0,8.390542
349,23783134,23783126,23783972,23783981,6,5,4.236572,167.6,8.388599
350,82593670,82593662,82593841,82593850,4,8,4.910095,57.0,8.383518
351,115662920,115662912,115663010,115663019,2,0,6.452225,90.0,8.383279
352,6949376,6949368,6949747,6949756,3,5,4.5867,185.5,8.382679
353,118495419,118495411,118495499,118495508,3,4,5.295849,40.0,8.378675
354,125071211,125071203,125071732,125071741,4,5,4.423659,173.666667,8.376566
355,96072935,96072927,96073274,96073283,3,5,4.725842,169.5,8.374356
356,43131606,43131598,43131812,43131821,2,5,5.514279,206.0,8.369373
357,84695744,84695736,84695822,84695831,3,4,5.187087,39.0,8.368605
358,100656734,100656726,100656734,100656743,1,-5,6.380907,0,8.3681
359,15635342,15635334,15635725,15635734,3,5,4.782516,191.5,8.364913
360,34256921,34256913,34257253,34257262,4,0,4.521434,110.666667,8.362252
361,82644228,82644220,82644374,82644383,2,9,5.645892,146.0,8.361354
362,45913786,45913778,45914548,45914557,3,6,5.732828,381.0,8.358803
363,23431769,23431761,23433537,23433546,6,1,4.126679,353.6,8.355118
364,51992503,51992495,51992963,51992972,2,2,4.899629,460.0,8.352172
365,43844586,43844578,43844686,43844695,4,4,4.669586,33.333333,8.343948
366,82006755,82006747,82007189,82007198,2,6,5.570248,434.0,8.338047
367,125818447,125818439,125818723,125818732,2,7,5.463442,276.0,8.337624
368,18112498,18112490,18112608,18112617,2,0,5.029188,110.0,8.336527
369,67976041,67976033,67976235,67976244,2,5,5.777284,194.0,8.336106
370,61921032,61921024,61921401,61921410,2,1,5.779892,369.0,8.335421
371,75706020,75706012,75706221,75706230,2,5,5.67162,201.0,8.332045
372,21979802,21979794,21980549,21980558,5,5,4.954677,186.75,8.331459
373,128157478,128157470,128157554,128157563,3,4,4.850781,38.0,8.329477
374,131533517,131533509,131533557,131533566,2,4,4.856985,40.0,8.325923
375,11117932,11117924,11118744,11118753,6,5,4.543634,162.4,8.32099
376,92550314,92550306,92550488,92550497,2,5,5.044312,174.0,8.31161
377,21795317,21795309,21795427,21795436,2,0,5.182435,110.0,8.306826
378,17043466,17043458,17043738,17043747,4,0,4.462181,90.666667,8.302803
379,24871407,24871399,24871434,24871443,2,4,6.866461,27.0,8.301245
380,53514779,53514771,53515175,53515184,2,6,5.769551,396.0,8.296685
381,62547705,62547697,62547745,62547754,3,4,4.407823,20.0,8.290335
382,5024950,5024942,5025319,5025328,2,1,4.823909,369.0,8.285599
383,4170707,4170699,4172298,4172307,5,6,4.412289,397.75,8.285474
384,26703646,26703638,26704132,26704141,2,2,4.935542,486.0,8.281472
