rank_id,start_pos,start_pos_head_axis,end_pos,end_pos_tail_axis,cluster_size,belong_which_class,max_weight,average_gap,score
138,26556660,26556652,26557039,26557048,4,1,4.2069,126.3333,8.0042
139,27405367,27405359,27405746,27405755,4,1,4.2069,126.3333,8.0042
140,19429728,19429720,19429965,19429974,2,8,5.5986,237.0,7.9952
141,22032718,22032710,22032824,22032833,2,1,4.9957,106.0,7.9918
142,26232751,26232743,26232979,26232988,2,8,6.4962,228.0,7.9873
143,27729449,27729441,27729677,27729686,2,8,6.4962,228.0,7.9873
144,7432865,7432857,7433921,7433930,3,8,5.0685,528.0,7.985
145,25966151,25966143,25968147,25968156,4,4,5.8827,665.3333,7.9679
146,27994238,27994230,27996234,27996243,4,4,5.8827,665.3333,7.9679
147,19402884,19402876,19402948,19402957,2,9,5.58,64.0,7.9664
148,20805421,20805413,20805573,20805582,2,5,5.9172,152.0,7.9627
149,19775076,19775068,19775200,19775209,2,1,5.3546,124.0,7.9453
150,20404575,20404567,20404699,20404708,2,1,5.3546,124.0,7.9453
151,22786890,22786882,22788028,22788037,4,5,4.0985,379.3333,7.9417
152,16419474,16419466,16419860,16419869,3,8,5.0434,193.0,7.9382
153,5310935,5310927,5312342,5312351,5,8,4.4908,351.75,7.9372
154,21467327,21467319,21468928,21468937,7,5,4.0996,266.8333,7.9221
155,6031601,6031593,6031857,6031866,3,1,4.8327,128.0,7.9214
156,18566524,18566516,18567262,18567271,5,5,4.5467,184.5,7.9116
157,7596534,7596526,7596571,7596580,2,3,6.8041,37.0,7.9026
158,8200810,8200802,8201355,8201364,4,5,4.9666,181.6667,7.8961
159,24430618,24430610,24431009,24431018,4,1,4.5186,130.3333,7.8713
160,16428186,16428178,16428258,16428267,2,9,5.8239,72.0,7.8674
161,4481647,4481639,4482799,4482808,3,4,4.4802,576.0,7.8649
162,22720133,22720125,22722183,22722192,4,4,5.719,683.3333,7.8628
163,8730517,8730509,8732007,8732016,5,2,4.3391,372.5,7.8621
164,13391678,13391670,13391715,13391724,2,3,5.7799,37.0,7.8485
165,16196143,16196135,16196219,16196228,3,3,5.3788,38.0,7.8479
166,17820077,17820069,17820133,17820142,2,9,5.4283,56.0,7.8413
167,6632871,6632863,6633099,6633108,4,9,5.327,76.0,7.8321
168,19844109,19844101,19844555,19844564,5,1,4.4802,111.5,7.8251
169,20335221,20335213,20335667,20335676,5,1,4.4802,111.5,7.8251
170,16668303,16668295,16669345,16669354,3,5,5.0092,521.0,7.8146
171,22677555,22677547,22678789,22678798,5,5,4.6655,308.5,7.8135
172,21528012,21528004,21528321,21528330,5,9,4.9508,77.25,7.8127
173,7074131,7074123,7074309,7074318,2,5,5.0395,178.0,7.8008
174,13406456,13406448,13407002,13407011,3,2,6.3615,273.0,7.7889
175,21223036,21223028,21225300,21225309,5,2,4.1337,566.0,7.7887
176,6915189,6915181,6917495,6917504,6,7,4.3478,461.2,7.7728
177,22715394,22715386,22717430,22717439,5,2,4.2882,509.0,7.7585
178,16567376,16567368,16567520,16567529,2,5,5.2993,144.0,7.742
179,13447237,13447229,13447377,13447386,3,9,4.2774,70.0,7.7396
180,16914664,16914656,16914980,16914989,6,9,4.3925,63.2,7.7384
181,25184039,25184031,25184461,25184470,4,1,4.5622,140.6667,7.7225
182,26817783,26817775,26818205,26818214,4,1,4.5622,140.6667,7.7225
183,27144191,27144183,27144613,27144622,4,1,4.5622,140.6667,7.7225
184,15124524,15124516,15124588,15124597,2,9,4.8928,64.0,7.7176
185,21379460,21379452,21379588,21379597,2,1,5.1198,128.0,7.7156
186,7626054,7626046,7626072,7626081,2,3,6.5607,18.0,7.7041
187,13819857,13819849,13821426,13821435,4,4,4.6108,523.0,7.6991
188,28695158,28695150,28695497,28695506,3,5,5.1427,169.5,7.695
189,15214504,15214496,15216514,15216523,7,8,4.4895,335.0,7.6944
190,18181102,18181094,18181636,18181645,4,5,4.3536,178.0,7.6837
191,14435515,14435507,14437292,14437301,5,2,4.5114,444.25,7.6807
192,1422343,1422335,1422565,1422574,7,3,4.0292,37.0,7.6803
193,25884510,25884502,25887433,25887442,6,2,4.3134,584.6,7.6739
194,9052176,9052168,9053352,9053361,4,8,5.1805,392.0,7.6623
195,13326488,13326480,13326775,13326784,3,1,5.5171,143.5,7.6574
196,22551062,22551054,22551359,22551368,6,9,4.0862,59.4,7.632
197,18035355,18035347,18035426,18035435,2,9,6.1791,71.0,7.6243
198,7788833,7788825,7788959,7788968,3,9,4.6517,63.0,7.612
199,7513869,7513861,7514075,7514084,2,8,4.7423,206.0,7.6007
200,15963618,15963610,15965078,15965087,5,8,4.6925,365.0,7.5929
201,3086608,3086600,3087940,3087949,5,8,4.8861,333.0,7.5905
202,16130273,16130265,16130886,16130895,4,8,4.4895,204.3333,7.5905
203,16135601,16135593,16136214,16136223,4,8,4.4895,204.3333,7.5905
204,26398782,26398774,26398991,26399000,4,9,4.5575,69.6667,7.5894
205,27563445,27563437,27563654,27563663,4,9,4.5575,69.6667,7.5894
206,16608241,16608233,16610076,16610085,7,8,3.8729,305.8333,7.5872
207,23669465,23669457,23672168,23672177,5,8,6.1649,675.75,7.5855
208,23693005,23692997,23695709,23695718,5,8,6.1649,676.0,7.5855
209,13441416,13441408,13441962,13441971,3,2,5.6402,273.0,7.5802
210,58847735,58847727,58848671,58848680,5,8,4.2418,234.0,7.5791
211,18731073,18731065,18732162,18732171,3,8,5.3307,544.5,7.5776
212,18355889,18355881,18357410,18357419,4,7,4.7375,507.0,7.567
213,18451672,18451664,18453193,18453202,4,7,4.7375,507.0,7.567
214,14415709,14415701,14415929,14415938,5,9,4.1057,55.0,7.559
215,8410072,8410064,8410339,8410348,3,1,4.6021,133.5,7.5588
216,2671998,2671990,2672164,2672173,3,9,5.0625,83.0,7.5585
217,15113356,15113348,15113430,15113439,2,9,5.3036,74.0,7.5569
218,16258232,16258224,16259624,16259633,4,2,4.4572,464.0,7.5279
219,3812535,3812527,3812581,3812590,2,3,6.0329,46.0,7.5256
220,17217024,17217016,17218202,17218211,4,8,4.9393,392.6667,7.5153
221,26264497,26264489,26265891,26265900,4,4,5.289,464.6667,7.5126
222,26279519,26279511,26280913,26280922,4,4,5.289,464.6667,7.5126
223,27681518,27681510,27682912,27682921,4,4,5.289,464.6667,7.5126
224,27696536,27696528,27697930,27697939,4,4,5.289,464.6667,7.5126
225,21336779,21336771,21336908,21336917,2,1,4.9469,129.0,7.4984
226,16261496,16261488,16263287,16263296,6,8,4.6308,358.2,7.4933
227,20661005,20660997,20663224,20663233,5,2,4.6517,554.75,7.4913
228,20980952,20980944,20983171,20983180,5,2,4.6517,554.75,7.4913
229,18774079,18774071,18774208,18774217,3,9,4.7986,64.5,7.475
230,23057730,23057722,23059336,23059345,4,4,4.3458,535.3333,7.4713
231,4515860,4515852,4515925,4515934,2,9,4.8268,65.0,7.4697
232,6796036,6796028,6796591,6796600,4,5,5.1733,185.0,7.461
233,23104150,23104142,23104494,23104503,2,7,5.5969,344.0,7.4604
234,16406140,16406132,16406220,16406229,2,9,5.4962,80.0,7.456
235,59048670,59048662,59049238,59049247,6,1,4.0205,113.6,7.4338
236,13998778,13998770,13998906,13998915,2,1,5.3925,128.0,7.4326
237,14022005,14021997,14022610,14022619,3,4,4.9066,302.5,7.428
238,13665845,13665837,13666229,13666238,3,8,4.6108,192.0,7.4216
239,23600583,23600575,23600652,23600661,2,9,5.6003,69.0,7.4174
240,25018963,25018955,25019525,25019534,3,2,4.6003,281.0,7.4154
241,26652712,26652704,26653274,26653283,3,2,4.6003,281.0,7.4154
242,27309122,27309114,27309684,27309693,3,2,4.6003,281.0,7.4154
243,9464685,9464677,9464872,9464881,2,5,6.1649,187.0,7.4092
244,24450947,24450939,24451134,24451143,2,5,6.1649,187.0,7.4092
245,9405078,9405070,9406626,9406635,3,6,5.5376,774.0,7.4038
246,21690593,21690585,21691065,21691074,5,1,4.5058,118.0,7.3753
247,6098189,6098181,6098247,6098256,2,9,5.5867,58.0,7.3731
248,16489367,16489359,16489826,16489835,3,8,5.3224,229.5,7.3704
249,5737819,5737811,5737890,5737899,2,9,5.5045,71.0,7.363
250,15224467,15224459,15224541,15224550,2,9,5.4908,74.0,7.3564
251,21136135,21136127,21141648,21141657,9,6,3.7773,689.125,7.3519
252,13646255,13646247,13646410,13646419,2,5,5.1918,155.0,7.3502
253,24247292,24247284,24249021,24249030,4,8,5.2518,576.3333,7.3483
254,24629677,24629669,24631406,24631415,4,8,5.2518,576.3333,7.3483
255,15225516,15225508,15227787,15227796,6,4,4.5114,454.2,7.3437
256,9170547,9170539,9170917,9170926,5,9,4.6108,92.5,7.3427
257,3280626,3280618,3281798,3281807,3,2,4.5498,586.0,7.3306
258,59286397,59286389,59286804,59286813,5,1,4.0846,101.75,7.3274
259,390894,390886,390996,391005,3,3,5.3215,51.0,7.3216
260,1923245,1923237,1923364,1923373,2,1,5.2526,119.0,7.3017
261,7399055,7399047,7399283,7399292,3,1,5.5229,114.0,7.298
262,17780716,17780708,17782021,17782030,4,2,4.451,435.0,7.2899
263,14345683,14345675,14345828,14345837,2,5,5.4089,145.0,7.2854
264,1499807,1499799,1499951,1499960,4,3,4.8069,48.0,7.2825
265,23506353,23506345,23506455,23506464,2,1,5.5391,102.0,7.2737
266,8330561,8330553,8332106,8332115,4,0,4.5421,515.0,7.2658
267,19283871,19283863,19284006,19284015,4,3,4.7447,45.0,7.2568
268,274345,274337,274402,274411,3,3,4.9626,28.5,7.2538
269,18942092,18942084,18943895,18943904,5,2,4.5575,450.75,7.2525
270,13799602,13799594,13800592,13800601,3,2,5.041,495.0,7.243
271,4240641,4240633,4241125,4241134,3,2,4.618,242.0,7.2413
272,3945972,3945964,3947954,3947963,5,7,4.4449,495.5,7.2372
273,13847561,13847553,13847650,13847659,2,9,5.8697,89.0,7.2368
274,3932390,3932382,3932538,3932547,2,5,4.9872,148.0,7.2234
275,16921634,16921626,16921664,16921673,2,3,6.6091,30.0,7.2233
276,5949632,5949624,5949716,5949725,2,9,5.5952,84.0,7.2202
277,5804806,5804798,5804998,5805007,2,8,4.6576,192.0,7.2111
278,22999594,22999586,22999921,22999930,4,1,4.4283,109.0,7.2023
279,14449791,14449783,14450091,14450100,2,4,6.5901,300.0,7.1929
280,24159226,24159218,24159683,24159692,5,1,4.3665,114.25,7.1885
281,24718999,24718991,24719456,24719465,5,1,4.3665,114.25,7.1885
282,25768518,25768510,25768975,25768984,5,1,4.3665,114.25,7.1885
283,28193395,28193387,28193852,28193861,5,1,4.3665,114.25,7.1885
284,6618578,6618570,6618703,6618712,2,1,5.5436,125.0,7.1813
285,6246692,6246684,6246874,6246883,3,9,5.5952,91.0,7.1779
286,9623495,9623487,9623677,9623686,3,9,5.5952,91.0,7.1779
287,18409685,18409677,18409811,18409820,2,1,5.057,126.0,7.1732
288,9081436,9081428,9081948,9081957,3,2,4.9031,256.0,7.1654
289,13660923,13660915,13661158,13661167,3,1,4.6108,117.5,7.1642
290,2731754,2731746,2731917,2731926,3,9,4.3107,81.5,7.1471
291,5370860,5370852,5373060,5373069,6,5,3.9706,440.0,7.1471
292,8641355,8641347,8643711,8643720,5,7,4.3497,589.0,7.1397
293,17227393,17227385,17228295,17228304,4,4,4.3883,300.6667,7.1324
294,2977720,2977712,2978067,2978076,4,1,4.8153,115.6667,7.1042
295,7904006,7903998,7904134,7904143,4,3,5.7595,42.6667,7.104
296,3845625,3845617,3847178,3847187,5,8,4.6904,388.25,7.1035
297,10043754,10043746,10044809,10044818,8,5,3.9666,150.7143,7.1
298,26144482,26144474,26144996,26145005,3,2,4.1778,257.0,7.0883
299,27817437,27817429,27817951,27817960,3,2,4.1778,257.0,7.0883
300,9618014,9618006,9621130,9621139,8,2,4.1101,445.1429,7.0876
301,7050609,7050601,7052682,7052691,4,0,5.1361,691.0,7.087
302,26150268,26150260,26151035,26151044,5,8,4.0132,191.75,7.0866
303,27811398,27811390,27812165,27812174,5,8,4.0132,191.75,7.0866
304,7847324,7847316,7847785,7847794,4,5,4.7055,153.6667,7.0863
305,3803897,3803889,3803925,3803934,2,3,5.9547,28.0,7.0855
306,21084109,21084101,21084284,21084293,2,5,5.5901,175.0,7.0832
307,15707109,15707101,15707963,15707972,5,8,4.6757,213.5,7.0805
308,14433979,14433971,14434044,14434053,2,9,5.3325,65.0,7.075
309,28532612,28532604,28532734,28532743,2,1,5.5498,122.0,7.0734
310,22956734,22956726,22956847,22956856,2,1,5.8928,113.0,7.0724
311,28468167,28468159,28468211,28468220,2,3,5.983,44.0,7.0632
312,887302,887294,887827,887836,7,9,3.9431,87.5,7.0614
313,3651770,3651762,3652243,3652252,4,5,4.5072,157.6667,7.0571
314,20013632,20013624,20013991,20014000,3,5,4.5918,179.5,7.0497
315,20115774,20115766,20116133,20116142,3,5,4.5918,179.5,7.0497
316,19207761,19207753,19207938,19207947,3,9,5.2596,88.5,7.0482
317,13651805,13651797,13652250,13652259,3,8,4.2426,222.5,7.035
318,24212781,24212773,24213056,24213065,9,3,4.3645,34.375,7.0347
319,24665629,24665621,24665904,24665913,9,3,4.3645,34.375,7.0347
320,25822465,25822457,25822740,25822749,9,3,4.3645,34.375,7.0347
321,28139628,28139620,28139903,28139912,9,3,4.3645,34.375,7.0347
322,4534101,4534093,4534162,4534171,3,3,4.6819,30.5,7.0336
323,3015722,3015714,3016294,3016303,3,2,5.3439,286.0,7.0279
324,13141435,13141427,13142599,13142608,4,5,4.3726,388.0,7.0172
325,7739732,7739724,7740617,7740626,3,5,4.6289,442.5,7.0132
326,14584773,14584765,14585216,14585225,3,8,4.4698,221.5,7.0132
327,59161159,59161151,59163209,59163218,6,4,4.5045,410.0,7.0112
328,18267519,18267511,18268616,18268625,3,7,5.8153,548.5,7.0085
329,5733343,5733335,5733616,5733625,3,1,4.7212,136.5,7.0074
330,14478367,14478359,14479441,14479450,3,4,5.3063,537.0,7.0034
331,7707119,7707111,7707157,7707166,2,3,6.5986,38.0,7.0015
332,21981832,21981824,21982141,21982150,3,5,4.6326,154.5,6.9854
333,3557589,3557581,3557918,3557927,2,4,5.7033,329.0,6.9806
334,17275058,17275050,17275202,17275211,3,9,5.3152,72.0,6.9793
335,17459998,17459990,17460496,17460505,3,2,4.4145,249.0,6.9772
336,7812820,7812812,7814368,7814377,4,7,5.1249,516.0,6.9759
337,23588228,23588220,23588961,23588970,3,7,4.8928,366.5,6.974
338,25630337,25630329,25630520,25630529,3,9,4.8477,91.5,6.973
339,21252445,21252437,21253757,21253766,3,4,6.025,656.0,6.9655
340,21257080,21257072,21257227,21257236,2,5,5.1818,147.0,6.9568
341,14390209,14390201,14390589,14390598,4,1,4.4895,126.6667,6.9559
342,59150440,59150432,59150967,59150976,3,2,4.7825,263.5,6.9493
343,2532057,2532049,2532095,2532104,2,3,5.8996,38.0,6.9488
344,58838549,58838541,58839010,58839019,2,6,4.8794,461.0,6.947
345,21983616,21983608,21986728,21986737,6,4,4.3936,622.4,6.9408
346,2752815,2752807,2752941,2752950,4,3,4.5017,42.0,6.9348
347,25108581,25108573,25110091,25110100,5,8,4.0862,377.5,6.9313
348,26742322,26742314,26743832,26743841,5,8,4.0862,377.5,6.9313
349,27218550,27218542,27220060,27220069,5,8,4.0862,377.5,6.9313
350,59066298,59066290,59068222,59068231,5,4,4.4318,481.0,6.928
351,16586401,16586393,16587071,16587080,4,8,4.7375,223.3333,6.9273
352,28562047,28562039,28563337,28563346,4,2,4.4698,430.0,6.9217
353,3003792,3003784,3006970,3006979,7,0,4.1864,529.6667,6.919
354,18311618,18311610,18311955,18311964,2,4,4.6757,337.0,6.9144
355,18497146,18497138,18497483,18497492,2,4,4.6757,337.0,6.9144
356,9434398,9434390,9435943,9435952,5,8,4.4895,386.25,6.902
357,18285557,18285549,18285809,18285818,2,2,4.9431,252.0,6.9005
358,18523297,18523289,18523549,18523558,2,2,4.9431,252.0,6.9005
359,21032150,21032142,21032280,21032289,3,9,4.4449,65.0,6.8892
360,4362563,4362555,4364202,4364211,5,2,4.0799,409.75,6.889
361,25958835,25958827,25959171,25959180,6,9,4.0205,67.2,6.8888
362,28003210,28003202,28003546,28003555,6,9,4.0205,67.2,6.8888
363,5839307,5839299,5839388,5839397,2,9,4.9469,81.0,6.8886
364,2068637,2068629,2068966,2068975,3,5,4.4989,164.5,6.8858
365,23654951,23654943,23655116,23655125,2,5,5.4609,165.0,6.8854
366,19577037,19577029,19578128,19578137,3,8,4.6498,545.5,6.8793
367,20601643,20601635,20602734,20602743,3,8,4.6498,545.5,6.8793
368,3170814,3170806,3172695,3172704,6,7,4.4413,376.2,6.8769
369,26726859,26726851,26729001,26729010,6,5,4.3478,428.4,6.8681
370,9086066,9086058,9086307,9086316,2,2,5.2403,241.0,6.8633
371,13730112,13730104,13731114,13731123,3,8,4.384,501.0,6.8611
372,13735718,13735710,13736720,13736729,3,8,4.384,501.0,6.8611
373,13741325,13741317,13742327,13742336,3,8,4.384,501.0,6.8611
374,13746927,13746919,13747929,13747938,3,8,4.384,501.0,6.8611
375,23364329,23364321,23365746,23365755,5,5,4.4179,354.25,6.8576
376,24043405,24043397,24044430,24044439,3,8,6.1649,512.5,6.8546
377,24066946,24066938,24067971,24067980,3,8,6.1649,512.5,6.8546
378,1975051,1975043,1975879,1975888,5,8,3.9355,207.0,6.8519
379,15529061,15529053,15529956,15529965,4,4,4.3478,298.3333,6.8395
380,13948296,13948288,13950642,13950651,6,8,4.1898,469.2,6.8215
381,23850825,23850817,23850972,23850981,4,3,4.2916,49.0,6.8163
382,19583234,19583226,19583355,19583364,2,1,4.8069,121.0,6.8089
383,20596416,20596408,20596537,20596546,2,1,4.8069,121.0,6.8089
384,24183915,24183907,24184935,24184944,3,2,4.8297,510.0,6.8082
385,24693752,24693744,24694772,24694781,3,2,4.8297,510.0,6.8082
386,25793205,25793197,25794225,25794234,3,2,4.8297,510.0,6.8082
387,28168145,28168137,28169165,28169174,3,2,4.8297,510.0,6.8082
