,cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8,cluster9,cluster_length0,cluster_length1,cluster_length2,cluster_length3,cluster_length4,cluster_length5,cluster_length6,cluster_length7,cluster_length8,cluster_length9
31,3.0004,3.0017,3.0057,3.0004,3.0009,3.0004,3.0022,3.0009,3.0009,3.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
32,3.0004,3.0017,3.0061,3.0004,3.0009,3.0004,3.0022,3.0009,3.0009,3.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33,3.0004,3.0017,3.007,3.0004,3.0009,3.0004,3.0022,3.0017,3.0009,3.0004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
34,3.0004,3.0017,3.007,3.0004,3.0009,3.0004,3.0022,3.0017,3.0009,3.0004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
35,3.0004,3.0017,3.0074,3.0004,3.0009,3.0004,3.0031,3.0017,3.0009,3.0004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
36,3.0004,3.0017,3.0074,3.0004,3.0009,3.0004,3.0031,3.0017,3.0009,3.0004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
37,3.0004,3.0017,3.0074,3.0004,3.0009,3.0004,3.0031,3.0017,3.0009,3.0004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
38,3.0004,3.0017,3.0088,3.0004,3.0017,3.0004,3.0035,3.0017,3.0009,3.0004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
39,3.0004,3.0017,3.0088,3.0004,3.0017,3.0004,3.0035,3.0017,3.0009,3.0004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
40,3.0004,3.0017,3.0088,3.0004,3.0017,3.0004,3.0035,3.0017,3.0009,3.0004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
41,3.0004,3.0017,3.0092,3.0004,3.0017,3.0004,3.0035,3.0017,3.0009,3.0004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
42,3.0004,3.0022,3.0092,3.0004,3.0017,3.0004,3.0035,3.0017,3.0017,3.0004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
43,3.0004,3.0022,3.0092,3.0004,3.0017,3.0004,3.0035,3.0017,3.0017,3.0004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
44,3.0004,3.0022,3.0097,3.0004,3.0017,3.0004,3.0035,3.0017,3.0017,3.0004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
45,3.0004,3.0022,3.0097,3.0004,3.0017,3.0004,3.0039,3.0017,3.0017,3.0004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
46,3.0004,3.0022,3.0097,3.0004,3.0017,3.0004,3.0039,3.0017,3.0017,3.0004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
47,3.0004,3.0022,3.0106,3.0004,3.0017,3.0004,3.0039,3.0017,3.0017,3.0004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
48,3.0004,3.0022,3.0106,3.0004,3.0017,3.0004,3.0039,3.0017,3.0017,3.0004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
49,3.0004,3.0022,3.0106,3.0004,3.0017,3.0004,3.0039,3.0022,3.0017,3.0004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
50,3.0004,3.0022,3.0106,3.0004,3.0017,3.0004,3.0044,3.0022,3.0017,3.0004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
51,3.0004,3.0022,3.011,3.0004,3.0017,3.0004,3.0044,3.0022,3.0017,3.0004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
52,3.0004,3.0031,3.011,3.0009,3.0017,3.0009,3.0044,3.0022,3.0017,3.0004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
53,3.0009,3.0031,3.011,3.0009,3.0022,3.0009,3.0044,3.0022,3.0017,3.0004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
54,3.0009,3.0031,3.011,3.0009,3.0022,3.0009,3.0044,3.0022,3.0017,3.0004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
55,3.0009,3.0031,3.0114,3.0009,3.0022,3.0009,3.0044,3.0022,3.0017,3.0004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
56,3.0009,3.0031,3.0114,3.0009,3.0022,3.0009,3.0044,3.0022,3.0017,3.0004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
57,3.0009,3.0031,3.0114,3.0009,3.0022,3.0009,3.0044,3.0022,3.0022,3.0004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
58,3.0009,3.0031,3.0123,3.0009,3.0022,3.0009,3.0044,3.0022,3.0022,3.0004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
59,3.0009,3.0031,3.0128,3.0009,3.0031,3.0009,3.0052,3.0022,3.0022,3.0009,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
60,3.0009,3.0031,3.0128,3.0009,3.0031,3.0009,3.0052,3.0022,3.0022,3.0009,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
61,3.0009,3.0031,3.0141,3.0009,3.0031,3.0009,3.0052,3.0022,3.0022,3.0009,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
62,3.0009,3.0031,3.0146,3.0009,3.0031,3.0009,3.0052,3.0022,3.0022,3.0009,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
63,3.0009,3.0031,3.0146,3.0009,3.0031,3.0009,3.0057,3.0022,3.0022,3.0009,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
64,3.0009,3.0031,3.0146,3.0009,3.0031,3.0009,3.0057,3.0022,3.0022,3.0009,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
65,3.0009,3.0035,3.0146,3.0009,3.0031,3.0009,3.0057,3.0022,3.0022,3.0009,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
66,3.0009,3.0035,3.0146,3.0009,3.0031,3.0009,3.0057,3.0022,3.0022,3.0009,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
67,3.0009,3.0035,3.015,3.0009,3.0031,3.0009,3.0061,3.0022,3.0022,3.0009,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
68,3.0009,3.0035,3.0159,3.0009,3.0031,3.0009,3.0061,3.0022,3.0022,3.0009,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
69,3.0009,3.0035,3.0159,3.0009,3.0031,3.0009,3.0061,3.0022,3.0022,3.0009,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
70,3.0017,3.0035,3.0164,3.0009,3.0031,3.0009,3.0061,3.0022,3.0022,3.0009,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
71,3.0017,3.0035,3.0164,3.0009,3.0031,3.0009,3.0061,3.0022,3.0022,3.0009,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
72,3.0017,3.0035,3.0168,3.0009,3.0031,3.0009,3.0061,3.0022,3.0022,3.0009,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
73,3.0017,3.0035,3.0173,3.0009,3.0035,3.0009,3.0061,3.0022,3.0022,3.0009,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
74,3.0017,3.0035,3.0173,3.0009,3.0035,3.0009,3.007,3.0022,3.0022,3.0009,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
75,3.0017,3.0035,3.0173,3.0009,3.0035,3.0009,3.007,3.0031,3.0022,3.0009,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
76,3.0017,3.0035,3.0173,3.0009,3.0035,3.0009,3.007,3.0031,3.0022,3.0009,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
77,3.0017,3.0035,3.0182,3.0017,3.0035,3.0009,3.007,3.0031,3.0022,3.0009,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
78,3.0017,3.0035,3.0182,3.0017,3.0035,3.0009,3.007,3.0031,3.0022,3.0009,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
79,3.0017,3.0035,3.0182,3.0017,3.0035,3.0009,3.007,3.0031,3.0031,3.0009,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
80,3.0017,3.0035,3.0186,3.0017,3.0035,3.0009,3.007,3.0031,3.0031,3.0009,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
81,3.0017,3.0035,3.0186,3.0017,3.0035,3.0009,3.007,3.0031,3.0031,3.0009,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
82,3.0017,3.0039,3.0191,3.0017,3.0035,3.0009,3.007,3.0031,3.0031,3.0017,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
83,3.0017,3.0039,3.02,3.0017,3.0039,3.0017,3.007,3.0031,3.0031,3.0017,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
84,3.0017,3.0039,3.02,3.0017,3.0039,3.0017,3.007,3.0031,3.0031,3.0017,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
85,3.0017,3.0039,3.02,3.0017,3.0039,3.0017,3.0074,3.0031,3.0031,3.0017,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
86,3.0017,3.0039,3.0205,3.0017,3.0039,3.0017,3.0074,3.0031,3.0031,3.0017,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
87,3.0017,3.0039,3.0205,3.0017,3.0039,3.0017,3.0074,3.0031,3.0031,3.0017,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
88,3.0017,3.0039,3.0209,3.0017,3.0039,3.0017,3.0074,3.0031,3.0031,3.0017,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
89,3.0017,3.0039,3.0209,3.0017,3.0039,3.0017,3.0074,3.0031,3.0031,3.0017,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
90,3.0022,3.0039,3.0214,3.0017,3.0039,3.0017,3.0074,3.0031,3.0031,3.0017,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
91,3.0022,3.0039,3.0223,3.0017,3.0039,3.0017,3.0074,3.0035,3.0031,3.0017,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
92,3.0022,3.0039,3.0223,3.0017,3.0039,3.0017,3.0074,3.0035,3.0031,3.0017,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
93,3.0022,3.0039,3.0223,3.0022,3.0039,3.0017,3.0074,3.0035,3.0035,3.0017,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
94,3.0022,3.0039,3.0223,3.0022,3.0039,3.0017,3.0074,3.0035,3.0035,3.0017,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
95,3.0022,3.0044,3.0232,3.0022,3.0039,3.0017,3.0074,3.0035,3.0035,3.0017,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
96,3.0022,3.0044,3.0232,3.0022,3.0039,3.0017,3.0079,3.0035,3.0035,3.0017,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
97,3.0022,3.0044,3.0232,3.0022,3.0044,3.0017,3.0079,3.0035,3.0035,3.0017,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
98,3.0022,3.0044,3.0241,3.0022,3.0044,3.0017,3.0079,3.0035,3.0035,3.0017,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
99,3.0022,3.0044,3.0241,3.0022,3.0044,3.0017,3.0079,3.0035,3.0035,3.0017,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
100,3.0022,3.0044,3.025,3.0022,3.0044,3.0017,3.0079,3.0035,3.0035,3.0017,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
101,3.0022,3.0052,3.025,3.0022,3.0044,3.0017,3.0079,3.0035,3.0035,3.0017,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
102,3.0022,3.0052,3.0255,3.0022,3.0044,3.0017,3.0088,3.0035,3.0035,3.0017,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
103,3.0022,3.0052,3.0255,3.0022,3.0044,3.0017,3.0088,3.0035,3.0035,3.0017,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
104,3.0022,3.0052,3.0264,3.0022,3.0044,3.0017,3.0088,3.0035,3.0035,3.0017,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
105,3.0022,3.0052,3.0264,3.0022,3.0044,3.0022,3.0088,3.0035,3.0035,3.0017,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
106,3.0022,3.0052,3.0264,3.0022,3.0052,3.0022,3.0092,3.0035,3.0035,3.0022,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
107,3.0022,3.0052,3.0264,3.0022,3.0052,3.0022,3.0092,3.0035,3.0035,3.0022,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
108,3.0022,3.0052,3.0269,3.0022,3.0052,3.0022,3.0092,3.0035,3.0035,3.0022,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
109,3.0022,3.0052,3.0269,3.0022,3.0052,3.0022,3.0092,3.0035,3.0039,3.0022,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
110,3.0022,3.0052,3.0269,3.0022,3.0052,3.0022,3.0097,3.0039,3.0039,3.0022,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
111,3.0022,3.0057,3.0269,3.0022,3.0052,3.0022,3.0097,3.0039,3.0039,3.0022,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
112,3.0022,3.0057,3.0273,3.0022,3.0052,3.0022,3.0097,3.0039,3.0039,3.0022,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
113,3.0022,3.0057,3.0283,3.0022,3.0052,3.0022,3.0097,3.0039,3.0039,3.0022,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
114,3.0022,3.0057,3.0283,3.0022,3.0052,3.0022,3.0097,3.0039,3.0039,3.0022,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
115,3.0022,3.0057,3.0287,3.0022,3.0057,3.0022,3.0106,3.0039,3.0039,3.0022,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
116,3.0022,3.0057,3.0292,3.0022,3.0057,3.0022,3.0106,3.0039,3.0039,3.0022,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
117,3.0022,3.0057,3.0292,3.0022,3.0057,3.0022,3.0106,3.0039,3.0039,3.0022,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
118,3.0022,3.0057,3.0292,3.0022,3.0057,3.0022,3.0106,3.0039,3.0039,3.0022,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
119,3.0022,3.0057,3.0292,3.0022,3.0057,3.0022,3.0106,3.0039,3.0039,3.0022,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
120,3.0031,3.0057,3.0297,3.0022,3.0057,3.0022,3.0106,3.0039,3.0044,3.0022,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
121,3.0031,3.0057,3.0297,3.0022,3.0057,3.0022,3.0106,3.0039,3.0044,3.0022,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
122,3.0031,3.0057,3.0297,3.0022,3.0057,3.0022,3.0106,3.0039,3.0044,3.0022,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
123,3.0031,3.0061,3.0297,3.0022,3.0057,3.0022,3.0106,3.0039,3.0044,3.0022,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
124,3.0031,3.0061,3.0306,3.0022,3.0061,3.0022,3.0106,3.0039,3.0044,3.0022,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
125,3.0031,3.0061,3.0306,3.0022,3.0061,3.0022,3.0106,3.0039,3.0044,3.0022,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
126,3.0031,3.0061,3.0306,3.0031,3.0061,3.0022,3.0106,3.0039,3.0044,3.0022,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
127,3.0031,3.0061,3.0311,3.0031,3.0061,3.0022,3.0106,3.0039,3.0044,3.0022,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
128,3.0031,3.0061,3.0311,3.0031,3.0061,3.0022,3.0106,3.0039,3.0044,3.0022,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
129,3.0031,3.0061,3.0311,3.0031,3.0061,3.0022,3.0106,3.0039,3.0044,3.0022,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
130,3.0031,3.0061,3.0315,3.0031,3.0061,3.0022,3.0106,3.0039,3.0044,3.0022,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
131,3.0031,3.007,3.0315,3.0031,3.0061,3.0022,3.0106,3.0039,3.0052,3.0022,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
132,3.0031,3.007,3.0325,3.0031,3.0061,3.0022,3.0106,3.0039,3.0052,3.0022,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
133,3.0031,3.007,3.0325,3.0031,3.0061,3.0022,3.0106,3.0039,3.0052,3.0022,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
134,3.0031,3.007,3.0329,3.0031,3.007,3.0022,3.0106,3.0039,3.0052,3.0022,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
135,3.0031,3.007,3.0334,3.0031,3.007,3.0022,3.0106,3.0044,3.0052,3.0022,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
136,3.0031,3.007,3.0334,3.0031,3.007,3.0022,3.0106,3.0044,3.0052,3.0022,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
137,3.0031,3.007,3.0334,3.0031,3.007,3.0022,3.0106,3.0044,3.0052,3.0022,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
138,3.0035,3.007,3.0339,3.0031,3.007,3.0031,3.0106,3.0044,3.0052,3.0022,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
139,3.0035,3.007,3.0339,3.0031,3.007,3.0031,3.0106,3.0044,3.0052,3.0022,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
140,3.0035,3.0074,3.0339,3.0031,3.007,3.0031,3.0106,3.0044,3.0052,3.0031,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
141,3.0035,3.0074,3.0348,3.0031,3.007,3.0031,3.0106,3.0044,3.0052,3.0031,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
142,3.0035,3.0074,3.0348,3.0031,3.007,3.0031,3.0106,3.0044,3.0052,3.0031,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
143,3.0035,3.0074,3.0348,3.0031,3.007,3.0031,3.0106,3.0044,3.0052,3.0031,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
144,3.0035,3.0074,3.0353,3.0031,3.007,3.0031,3.0106,3.0044,3.0052,3.0031,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
145,3.0035,3.0074,3.0357,3.0035,3.007,3.0031,3.0106,3.0044,3.0052,3.0031,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
146,3.0035,3.0074,3.0357,3.0035,3.0074,3.0031,3.0106,3.0044,3.0052,3.0031,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
147,3.0035,3.0074,3.0376,3.0035,3.0074,3.0031,3.0106,3.0044,3.0052,3.0031,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
148,3.0035,3.0074,3.0381,3.0035,3.0074,3.0031,3.0106,3.0044,3.0052,3.0031,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
149,3.0035,3.0074,3.0386,3.0035,3.0074,3.0031,3.011,3.0044,3.0052,3.0031,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
150,3.0035,3.0074,3.0386,3.0035,3.0074,3.0031,3.011,3.0052,3.0052,3.0031,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
151,3.0039,3.0074,3.0386,3.0035,3.0079,3.0031,3.011,3.0052,3.0052,3.0031,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
152,3.0039,3.0074,3.0386,3.0035,3.0079,3.0035,3.011,3.0052,3.0052,3.0031,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
153,3.0039,3.0079,3.0395,3.0035,3.0079,3.0035,3.011,3.0052,3.0052,3.0031,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
154,3.0039,3.0079,3.04,3.0035,3.0079,3.0035,3.011,3.0052,3.0052,3.0031,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
155,3.0039,3.0079,3.04,3.0035,3.0079,3.0035,3.011,3.0052,3.0052,3.0031,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
156,3.0039,3.0079,3.04,3.0035,3.0079,3.0035,3.011,3.0052,3.0057,3.0031,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
157,3.0039,3.0079,3.041,3.0035,3.0079,3.0035,3.011,3.0052,3.0057,3.0031,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
158,3.0039,3.0079,3.0419,3.0035,3.0079,3.0035,3.0114,3.0052,3.0057,3.0031,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
159,3.0039,3.0079,3.0419,3.0035,3.0079,3.0035,3.0114,3.0052,3.0057,3.0031,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
160,3.0039,3.0079,3.0424,3.0035,3.0088,3.0035,3.0114,3.0052,3.0057,3.0035,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
161,3.0039,3.0079,3.0424,3.0035,3.0088,3.0035,3.0114,3.0052,3.0057,3.0035,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
162,3.0039,3.0079,3.0424,3.0035,3.0088,3.0035,3.0114,3.0052,3.0057,3.0035,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
163,3.0039,3.0079,3.0424,3.0035,3.0092,3.0035,3.0114,3.0052,3.0057,3.0035,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
164,3.0039,3.0079,3.0424,3.0035,3.0092,3.0035,3.0114,3.0057,3.0057,3.0035,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
165,3.0039,3.0079,3.0429,3.0035,3.0092,3.0035,3.0123,3.0057,3.0057,3.0035,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
166,3.0039,3.0088,3.0429,3.0035,3.0097,3.0035,3.0123,3.0057,3.0057,3.0035,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
167,3.0039,3.0088,3.0434,3.0035,3.0097,3.0035,3.0123,3.0057,3.0057,3.0035,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
168,3.0039,3.0088,3.0434,3.0035,3.0097,3.0035,3.0123,3.0057,3.0057,3.0035,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
169,3.0039,3.0088,3.0443,3.0035,3.0097,3.0035,3.0123,3.0057,3.0057,3.0035,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
